WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
35/9-7,1354.6508,536106.3125,6793047.0,-1325.619995,ROGALAND GP.,Sele Fm.,14.17800045,,0.8998918533,0.9056491256,,62.657833099,,,,152.01272583,,17.5,13.983903885,,,0.0762996152,,,17.12620163,,65000,2.0
35/9-7,1354.8028,536106.3125,6793047.0,-1325.772095,ROGALAND GP.,Sele Fm.,14.169670105,,0.9034608006,0.9090994,,68.067955017,,,,151.76643372,,17.5,13.403114319,,,0.0791090429,,,17.258453369,,65000,2.0
35/9-7,1354.9548,536106.3125,6793047.0,-1325.924072,ROGALAND GP.,Sele Fm.,14.151717186,,0.8735955358,0.8962950706,,67.115013123,,,,151.2361908,,17.5,12.43429184,,,0.0788717419,,,17.312299728,,65000,2.0
35/9-7,1355.1068,536106.3125,6793047.0,-1326.07605,ROGALAND GP.,Sele Fm.,14.125531197,,0.8505629301,0.887891233,,61.099128723,,,,150.88569641,,17.5,12.490866661,,,0.0801872835,,,17.032754898,,65000,2.0
35/9-7,1355.2588,536106.3125,6793047.0,-1326.228027,ROGALAND GP.,Sele Fm.,14.097812653,,0.8569071889,0.8852784634,,58.714225769,,,,150.72640991,,17.5,14.046728134,,,0.0843554735,,,16.467288971,,65000,2.0
35/9-7,1355.4108,536106.3125,6793047.0,-1326.380005,ROGALAND GP.,Sele Fm.,14.096138954,,0.8444706202,0.8726196289,,59.914707184,,,,150.64805603,,17.5,15.715033531,,,0.0875468478,,,15.901877403,,65000,2.0
35/9-7,1355.5628,536106.3125,6793047.0,-1326.531982,ROGALAND GP.,Sele Fm.,14.110045433,,0.8087238073,0.8566723466,,60.867584229,,,,150.47372437,,17.5,16.029129028,,,0.0911880061,,,15.336297989,,65000,2.0
35/9-7,1355.7148,536106.3125,6793047.0,-1326.684082,ROGALAND GP.,Sele Fm.,14.359861374,,0.7243403196,0.824249208,,60.07843399,,,,150.17967224,,17.5,15.381869316,,,0.096940577,,,14.770801544,,65000,2.0
35/9-7,1355.8668,536106.3125,6793047.0,-1326.835938,ROGALAND GP.,Sele Fm.,14.744291306,,0.7532025576,0.8249542713,,56.377315521,,,,150.01426697,,17.5,15.284540176,,,0.098623544,,,14.205374718,,65000,2.0
35/9-7,1356.0188,536106.3125,6793047.0,-1326.987915,ROGALAND GP.,Sele Fm.,14.467622757,,0.8725414872,0.8578720689,,51.538574219,,,,150.09710693,,17.5,15.687231064,,,0.0857308432,,,13.859737396,,65000,2.0
35/9-7,1356.1708,536106.3125,6793047.0,-1327.139893,ROGALAND GP.,Sele Fm.,14.008750916,,0.8400376439,0.8408436775,,52.75510025,,,,150.04846191,,17.5,16.005048752,380.03079224,,0.0687159225,,,13.892792702,,65000,2.0
35/9-7,1356.3228,536106.3125,6793047.0,-1327.29187,ROGALAND GP.,Sele Fm.,14.088961601,,0.7817326784,0.8259001374,,60.748378754,,,,149.77172852,,17.5,13.242246628,378.17446899,,0.0572347417,,,14.055421829,,65000,2.0
35/9-7,1356.4748,536106.3125,6793047.0,-1327.44397,ROGALAND GP.,Sele Fm.,14.152194977,,0.71868819,0.8095989227,,67.372825623,,,,149.49668884,,15.227824211,8.9044094086,381.26315308,,0.0502132811,,,14.218033791,,65000,2.0
35/9-7,1356.6268,536106.375,6793047.0,-1327.595947,ROGALAND GP.,Sele Fm.,13.550825119,,0.7347075939,0.8125597239,,68.325546265,,,,148.99963379,,12.250000954,8.8851966858,388.12878418,,0.0569941737,,,14.380662918,,65000,2.0
35/9-7,1356.7788,536106.375,6793047.0,-1327.747925,ROGALAND GP.,Sele Fm.,12.680845261,,0.8142140508,0.8309687972,,69.502441406,,,,147.95928955,,12.250000954,11.369081497,392.30764771,,0.0720579475,,,14.54327774,,65000,2.0
35/9-7,1356.9308,536106.375,6793047.0,-1327.899902,ROGALAND GP.,Sele Fm.,12.435042381,,0.8600706458,0.8432556987,,71.334129333,,,,146.78849792,,12.250000954,15.821732521,380.24072266,,0.0882650167,,,14.644721031,,65000,2.0
35/9-7,1357.0828,536106.375,6793047.0,-1328.05188,ROGALAND GP.,Sele Fm.,12.271618843,,0.8747995496,0.8494887352,,72.620765686,,,,145.70176697,,12.250000954,19.58057785,361.33746338,,0.0977914035,,,14.220365524,,65000,2.0
35/9-7,1357.2348,536106.375,6793047.0,-1328.203857,ROGALAND GP.,Sele Fm.,12.281999588,,0.863221705,0.8480249047,,75.555198669,,,,144.07415771,,12.250000954,20.114959717,350.50616455,,0.0864282623,,,13.19287014,,65000,2.0
35/9-7,1357.3868,536106.375,6793047.0,-1328.355957,ROGALAND GP.,Sele Fm.,12.274475098,,0.8183229566,0.833170414,2.1150245667,80.823928833,,0.5116589069,5.0867581367,141.57444763,,12.250000954,20.132677078,347.62557983,,0.06815698,,,12.165331841,,65000,2.0
35/9-7,1357.5388,536106.375,6793047.0,-1328.507935,ROGALAND GP.,Sele Fm.,12.241567612,,0.7908989787,0.8178363442,2.1128060818,79.794540405,,0.5948586464,4.9115376472,140.0715332,,12.250000954,19.815580368,356.84869385,,0.061296992,,,11.137496948,,65000,2.0
35/9-7,1357.6908,536106.375,6793047.0,-1328.659912,ROGALAND GP.,Sele Fm.,12.210000038,,0.7995307446,0.8153235316,2.1135005951,75.740707397,,0.6114206314,5.1036787033,139.40037537,,12.250000954,21.134531021,371.16830444,,0.0666205287,,,10.109884262,,65000,2.0
35/9-7,1357.8428,536106.375,6793047.0,-1328.81189,ROGALAND GP.,Sele Fm.,12.210000038,,0.797813952,0.8140265346,2.1169502735,70.760971069,,0.5532646775,5.3363556862,139.24041748,,12.250000954,28.297990799,380.70413208,,0.0726511106,,,9.0825080872,,65000,1.0
35/9-7,1357.9948,536106.375,6793047.0,-1328.963867,ROGALAND GP.,Sele Fm.,12.210000038,,0.7823408842,0.8098671436,2.1137375832,67.034713745,,0.5111032724,5.3897166252,139.21626282,,12.250000954,48.248924255,378.48895264,,0.070774287,,,8.7240219116,,65000,1.0
35/9-7,1358.1468,536106.375,6793047.0,-1329.115967,ROGALAND GP.,Sele Fm.,12.220929146,,0.7895237803,0.8130406737,2.1055145264,59.744430542,,0.4829847813,5.3676519394,139.20417786,,12.250000954,61.304206848,370.56298828,,0.0657641888,,,9.8597259521,,65000,1.0
35/9-7,1358.2988,536106.375,6793047.0,-1329.267944,ROGALAND GP.,Sele Fm.,12.255092621,,0.7875359058,0.8124296665,2.1015796661,61.380413055,,0.4954568446,5.3030424118,139.20158386,,12.250000954,48.209194183,361.36428833,,0.0633175299,,,11.76449585,,65000,1.0
35/9-7,1358.4508,536106.375,6793047.0,-1329.419922,ROGALAND GP.,Sele Fm.,12.289190292,,0.7442421913,0.7896675467,2.1023569107,70.391746521,,0.5156313181,5.2420630455,139.20027161,,12.250000954,32.850971222,355.5171814,,0.0613616072,,,13.668334961,,65000,1.0
35/9-7,1358.6028,536106.375,6793047.0,-1329.571899,ROGALAND GP.,Sele Fm.,12.310711861,,0.7289594412,0.7800300121,2.1030874252,72.571594238,,0.5340519547,5.235558033,139.20005798,,12.250000954,25.230419159,362.53060913,,0.0587461852,,,15.57292366,,65000,1.0
35/9-7,1358.7548,536106.375,6793047.0,-1329.723877,ROGALAND GP.,Sele Fm.,12.337651253,,0.7487680316,0.7906365991,2.1024720669,66.297492981,,0.5655015707,5.2595186234,139.20440674,,12.250000954,23.914409637,370.80950928,,0.0587834641,,,17.477472305,,65000,1.0
35/9-7,1358.9068,536106.375,6793047.0,-1329.875977,ROGALAND GP.,Sele Fm.,12.368109703,,0.7711718678,0.8089672923,2.1025359631,58.406204224,,0.5763671398,5.3271422386,139.24179077,,12.250000954,24.689764023,373.21221924,,0.062794745,,,19.384033203,,65000,1.0
35/9-7,1359.0588,536106.375,6793047.0,-1330.027954,ROGALAND GP.,Sele Fm.,12.390000343,,0.7753283381,0.8259432912,2.0991327763,52.827167511,,0.5631327629,5.4203929901,139.33746338,,12.250000954,23.111181259,371.93701172,,0.0665502623,,,23.179582596,,65000,1.0
35/9-7,1359.2108,536106.375,6793047.0,-1330.179932,ROGALAND GP.,Sele Fm.,12.390000343,,0.801348269,0.8413805962,2.0885798931,53.811012268,,0.5228022337,5.461663723,139.58390808,,12.250000954,19.970708847,365.57958984,,0.0674479529,,,29.938354492,,65000,1.0
35/9-7,1359.3628,536106.375,6793047.0,-1330.331909,ROGALAND GP.,Sele Fm.,12.376181602,,0.8454205394,0.8664057255,2.0779294968,51.799850464,,0.4507456124,5.469748497,140.13719177,,12.250000954,16.703308105,354.70996094,,0.0686141774,,,36.708438873,,65000,1.0
35/9-7,1359.5148,536106.375,6793047.0,-1330.483887,ROGALAND GP.,Sele Fm.,12.333410263,,0.8532999754,0.8816620111,2.0843040943,50.903606415,,0.4146680236,5.4294843674,140.94682312,,12.250000954,14.372673035,344.31524658,,0.0694474801,,,43.48021698,,65000,1.0
35/9-7,1359.6668,536106.375,6793047.0,-1330.635864,ROGALAND GP.,Sele Fm.,12.300000191,,0.8515548706,0.8904795051,2.0947420597,54.011070251,,0.4503378868,5.3669891357,141.72550964,,12.250000954,12.491102219,337.46710205,,0.0691242889,,,50.251377106,,65000,1.0
35/9-7,1359.8188,536106.375,6793047.0,-1330.787964,ROGALAND GP.,Sele Fm.,12.306767464,,0.9274067283,0.9391695857,2.0988013744,54.759967804,,0.5327963829,5.383327961,142.48452759,,12.250000954,21.392219543,336.83447266,,0.0721582994,,,57.020362854,,65000,1.0
35/9-7,1359.9708,536106.375,6793047.0,-1330.939941,ROGALAND GP.,Sele Fm.,12.324718475,,1.326102972,1.0971724987,2.1105036736,54.205635071,,0.6037138104,5.4653334618,143.40335083,,12.250000954,42.16960144,340.26580811,,0.0803858563,,,61.540786743,,65000,1.0
35/9-7,1360.1228,536106.375,6793047.0,-1331.091919,ROGALAND GP.,Sele Fm.,12.334517479,,1.7060775757,1.2322319746,2.147210598,53.025733948,,0.5948188305,5.5918426514,143.94259644,,12.250000954,60.969291687,345.80316162,,0.0889214426,,,59.401386261,,65000,1.0
35/9-7,1360.2748,536106.375,6793047.0,-1331.243896,ROGALAND GP.,Sele Fm.,12.315443039,,1.2961354256,1.0990077257,2.1867187023,55.183509827,,0.5714259148,5.7006297112,144.3150177,,12.250000954,82.059577942,352.39324951,,0.085886009,,,52.359218597,,65000,1.0
35/9-7,1360.4268,536106.375,6793047.0,-1331.395874,ROGALAND GP.,Sele Fm.,12.278595924,,0.8689502478,0.8980774283,2.1554093361,64.626060486,,0.5613310337,5.5494918823,144.11599731,,12.250000954,81.676849365,353.19873047,,0.0642252639,,,45.317050934,,65000,1.0
35/9-7,1360.5788,536106.375,6793047.0,-1331.547974,ROGALAND GP.,Sele Fm.,12.244419098,,0.7606987357,0.8281202912,2.1066281796,74.042991638,,0.5855851769,5.4204015732,143.26295471,,12.250000954,72.457481384,349.98199463,,0.0574523844,,,38.274879456,,65000,1.0
35/9-7,1360.7308,536106.375,6793047.0,-1331.699951,ROGALAND GP.,Sele Fm.,12.229442596,,0.7404370308,0.8063521981,2.099458456,76.376075745,,0.6079422235,5.6396799088,142.18218994,,12.250000954,71.823356628,346.243927,,0.0680005923,,,31.232711792,,65000,1.0
35/9-7,1360.8828,536106.375,6793047.0,-1331.851929,ROGALAND GP.,Sele Fm.,12.263998985,,0.7519121766,0.7911140919,2.1064815521,71.459785461,,0.5785662532,5.9233794212,141.29971313,,12.250000954,67.06451416,342.1867981,,0.0770082176,,,24.190544128,,65000,1.0
35/9-7,1361.0348,536106.375,6793047.0,-1332.003906,ROGALAND GP.,Sele Fm.,12.263998985,,0.7566736341,0.7670852542,2.1097857952,62.725337982,,0.5340670943,6.0484566689,140.29727173,,12.250000954,56.690631866,337.76318359,,0.0806704015,,,20.818464279,,65000,1.0
35/9-7,1361.1868,536106.375,6793047.0,-1332.155884,ROGALAND GP.,Sele Fm.,12.263998985,,0.7156319022,0.7512510419,2.1062631607,67.822525024,,0.521904707,5.8561816216,139.44514465,,12.250000954,52.98632431,331.63800049,,0.0755570531,,,24.632499695,,65000,1.0
35/9-7,1361.3388,536106.375,6793047.0,-1332.307861,ROGALAND GP.,Sele Fm.,12.263998985,,0.6734676957,0.7289787531,2.1013493538,80.59602356,,0.5236981511,5.6372032166,138.43135071,,12.250000954,51.582019806,321.38891602,,0.0687956512,,,29.411388397,,65000,1.0
35/9-7,1361.4908,536106.375,6793047.0,-1332.459961,ROGALAND GP.,Sele Fm.,12.263998985,,0.654278338,0.7130963802,2.1004796028,76.345077515,,0.5092648268,5.671377182,138.03581238,,12.250000954,43.495922089,314.43713379,,0.0701469183,,,34.191337585,,65000,1.0
35/9-7,1361.6428,536106.375,6793047.0,-1332.611938,ROGALAND GP.,Sele Fm.,12.263998985,,0.6576896906,0.7018172741,2.1052002907,71.084632874,,0.4796157479,5.8184809685,137.65737915,,12.250000954,35.41311264,310.25698853,,0.0779452696,,,38.971199036,,65000,1.0
35/9-7,1361.7948,536106.375,6793047.0,-1332.763916,ROGALAND GP.,Sele Fm.,12.263998985,,0.7115136385,0.7232990861,2.1075227261,72.644561768,,0.4641490877,5.8058724403,137.53034973,,12.250000954,34.566383362,317.21807861,,0.0797966272,,,43.749065399,,65000,1.0
35/9-7,1361.9468,536106.375,6793047.0,-1332.915894,ROGALAND GP.,Sele Fm.,12.263998985,,0.7513419986,0.7518516779,2.1014363766,73.152267456,,0.4557341933,5.5929865837,137.45484924,,12.250000954,34.02155304,330.22418213,,0.0721620023,,,48.366706848,,65000,1.0
35/9-7,1362.0988,536106.375,6793047.0,-1333.067871,ROGALAND GP.,Sele Fm.,12.263998985,,0.8436712027,0.7926487327,2.1000862122,64.208496094,,0.4774575531,5.5108942986,137.50080872,,12.250000954,35.16784668,348.0652771,,0.0676653758,,,52.31205368,,65000,1.0
35/9-7,1362.2508,536106.375,6793047.0,-1333.219971,ROGALAND GP.,Sele Fm.,12.263998985,,0.9056991935,0.8261743188,2.1107943058,54.42792511,,0.5180928111,5.5540332794,137.65031433,,12.250000954,36.939998627,371.57473755,,0.0684680864,,,55.56180191,,65000,1.0
35/9-7,1362.4028,536106.375,6793047.0,-1333.371948,ROGALAND GP.,Sele Fm.,12.263998985,,0.8036932349,0.7958068848,2.1292004585,51.521533966,,0.5273693204,5.6994194984,137.97436523,,12.250000954,39.453384399,384.7255249,,0.0707987547,,,58.811546326,,65000,1.0
35/9-7,1362.5548,536106.375,6793047.0,-1333.523926,ROGALAND GP.,Sele Fm.,12.263998985,,0.7082042098,0.754222095,2.1403403282,52.172477722,,0.5125450492,5.9157834053,138.50083923,,12.250000954,48.49590683,395.57635498,,0.0697219148,,,62.061294556,,65000,1.0
35/9-7,1362.7068,536106.375,6793047.0,-1333.675903,ROGALAND GP.,Sele Fm.,12.246397972,,0.6833497286,0.7336865664,2.114594698,58.723789215,,0.4901634455,5.823079586,138.94636536,,12.250000954,74.73097229,393.19659424,,0.0658199489,,,65.311050415,,65000,1.0
35/9-7,1362.8588,536106.375,6793047.0,-1333.827881,ROGALAND GP.,Sele Fm.,12.221633911,,0.688446939,0.7312340736,2.0762696266,64.098197937,,0.4645596445,5.391119957,139.45690918,,12.250000954,97.654724121,382.86129761,,0.0641292632,,,68.560791016,,65000,1.0
35/9-7,1363.0108,536106.375,6793047.0,-1333.979858,ROGALAND GP.,Sele Fm.,12.251775742,,0.7096760273,0.7379546165,2.0682368279,61.225196838,,0.4368151128,5.1049575806,139.73101807,,12.250000954,82.005012512,369.98406982,,0.0631806105,,,69.641113281,,65000,1.0
35/9-7,1363.1628,536106.375,6793047.0,-1334.131958,ROGALAND GP.,Sele Fm.,12.265591621,,0.7247318625,0.7441389561,2.0640659332,57.492980957,,0.400303334,4.8852658272,139.97598267,,12.250000954,64.47441864,354.77423096,,0.0593901537,,,65.417373657,,65000,1.0
35/9-7,1363.3148,536106.375,6793047.0,-1334.283936,ROGALAND GP.,Sele Fm.,12.250380516,,0.7194837928,0.7461492419,2.0601210594,58.134075165,,0.3721246421,4.7482686043,140.07736206,,12.250000954,58.752780914,347.70587158,,0.0538020059,,,59.662822723,,65000,1.0
35/9-7,1363.4668,536106.375,6793047.0,-1334.435913,ROGALAND GP.,Sele Fm.,12.210000038,,0.7127531171,0.748311758,2.0528478622,59.638114929,,0.3428790569,4.5661444664,140.18765259,,12.250000954,53.124420166,341.44161987,,0.0464234017,,,53.911037445,,65000,1.0
35/9-7,1363.6188,536106.375,6793047.0,-1334.587891,ROGALAND GP.,Sele Fm.,12.20720768,,0.7245330811,0.7584620118,2.0478394032,52.135482788,,0.3390835524,4.4948310852,140.2328949,,12.250000954,54.517547607,337.83148193,,0.0444379486,,,48.1563797,,65000,1.0
35/9-7,1363.7708,536106.375,6793047.0,-1334.739868,ROGALAND GP.,Sele Fm.,12.203769684,,0.767724216,0.786616683,2.0536859035,44.205715179,,0.3382629752,4.4167027473,140.13713074,,12.250000954,62.191829681,332.52056885,,0.0471929535,,,42.404636383,,65000,1.0
35/9-7,1363.9228,536106.375,6793047.0,-1334.891968,ROGALAND GP.,Sele Fm.,12.215489388,,0.7956497669,0.8048115373,2.078088522,41.469882965,,0.3374695778,4.2960400581,139.87185669,,12.250000954,78.24861908,328.890625,,0.0548893064,,,37.576862335,,30000,1.0
35/9-7,1364.0748,536106.375,6793047.0,-1335.043945,ROGALAND GP.,Lista Fm.,12.230722427,,0.8960034251,0.8509435058,2.1062705517,39.02368927,,0.3383350968,4.2134113312,139.46099854,,12.250000954,83.853622437,325.64916992,,0.058053676,,,38.797382355,,30000,1.0
35/9-7,1364.2268,536106.375,6793047.0,-1335.195923,ROGALAND GP.,Lista Fm.,12.228910446,,1.1547216177,0.965731144,2.1485607624,35.912071228,,0.340798825,4.1357159615,138.57519531,,12.250000954,82.86920929,319.9487915,,0.0562234931,,,49.096946716,,30000,1.0
35/9-7,1364.3788,536106.375,6793047.0,-1335.3479,ROGALAND GP.,Lista Fm.,12.210000038,,1.1434636116,0.9797728062,2.1323235035,36.027061462,,0.3409073353,4.0922241211,137.65899658,,12.250000954,72.816558838,318.16809082,,0.0453103073,,,59.396442413,,30000,1.0
35/9-7,1364.5308,536106.375,6793047.0,-1335.499878,ROGALAND GP.,Lista Fm.,12.210000038,,0.8408665061,0.8802351356,2.0884957314,36.731678009,,0.3391184211,3.9390625954,136.25762939,,12.250000954,66.653938293,318.87817383,,0.0352822691,,,69.69593811,,30000,1.0
35/9-7,1364.6828,536106.375,6793047.0,-1335.651855,ROGALAND GP.,Lista Fm.,12.205914497,,0.7876717448,0.8249189854,2.0663719177,35.760532379,,0.3386656642,3.7751820087,135.09095764,,12.250000954,68.120948792,324.74972534,,0.036605075,,,79.99546814,,30000,1.0
35/9-7,1364.8348,536106.375,6793047.0,-1335.803955,ROGALAND GP.,Lista Fm.,12.192242622,,0.7831528187,0.8076506257,2.0524969101,30.755422592,,0.3399440944,3.6060507298,133.45378113,,12.250000954,69.977378845,333.05740356,,0.0414248258,,,90.295028687,,30000,1.0
35/9-7,1364.9868,536106.375,6793047.0,-1335.955933,ROGALAND GP.,Lista Fm.,12.175257683,,0.7911430001,0.8077715039,2.0577001572,30.074310303,,0.3410714269,3.5506749153,132.13206482,,12.250000954,70.461105347,335.98062134,,0.044072777,,,97.497070313,,30000,1.0
35/9-7,1365.1388,536106.375,6793047.0,-1336.10791,ROGALAND GP.,Lista Fm.,12.171350479,,0.8071117997,0.8133789301,2.0626151562,33.279533386,,0.3426039517,3.4579253197,130.39923096,,12.250000954,69.303901672,336.1829834,,0.0445451736,,,95.172584534,,30000,1.0
35/9-7,1365.2908,536106.375,6793047.0,-1336.259888,ROGALAND GP.,Lista Fm.,12.225197792,,0.8161216378,0.8154364824,2.0612223148,34.695774078,,0.3383752704,3.3955824375,129.21896362,,12.250000954,67.162322998,332.99658203,,0.0419928133,,,88.253105164,,30000,1.0
35/9-7,1365.4428,536106.375,6793047.0,-1336.411865,ROGALAND GP.,Lista Fm.,12.263998985,,0.8170569539,0.8159946203,2.0577280521,33.370113373,,0.3290729523,3.3666989803,127.71231079,,12.250000954,64.89944458,327.03573608,,0.0385673754,,,81.337615967,,30000,1.0
35/9-7,1365.5948,536106.375,6793047.0,-1336.563965,ROGALAND GP.,Lista Fm.,12.234177589,,0.8119999766,0.8177309036,2.0567200184,29.758811951,,0.3332775533,3.4199495316,126.66413116,,12.250000954,65.771118164,319.23947144,,0.0397179201,,,74.41809082,,30000,1.0
35/9-7,1365.7468,536106.375,6793047.0,-1336.715942,ROGALAND GP.,Lista Fm.,12.170777321,,0.8220737576,0.8303353786,2.058198452,26.919490814,,0.3565730155,3.426420927,125.33866119,,12.250000954,71.510864258,306.9336853,,0.0413537174,,,67.502624512,,30000,1.0
35/9-7,1365.8988,536106.375,6793047.0,-1336.86792,ROGALAND GP.,Lista Fm.,12.22462368,,0.8595302701,0.857108295,2.0643532276,30.182470322,,0.3753141463,3.3585944176,124.76129913,,12.250000954,76.603309631,297.78421021,,0.0402937867,,,60.748634338,,30000,1.0
35/9-7,1366.0508,536106.375,6793047.0,-1337.019897,ROGALAND GP.,Lista Fm.,12.23501873,,0.9166264534,0.9003514051,2.0793693066,36.925613403,,0.3919441998,3.3127157688,124.43360901,,12.250000954,76.482284546,290.17712402,,0.0398976766,,,56.779899597,,30000,1.0
35/9-7,1366.2028,536106.375,6793047.0,-1337.171875,ROGALAND GP.,Lista Fm.,12.170336723,,1.0516444445,0.9491171241,2.107231617,36.850307465,,0.4033234417,3.4293296337,125.03445435,,12.250000954,70.574172974,292.82836914,,0.0426495858,,,59.173900604,,30000,1.0
