WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
34/3-2 S,2385.4388,490555.25,6853474.5,-2367.112793,SHETLAND GP.,Kyrre Fm.,15.251181602,,0.7990512848,0.8749081492,,114.71376038,,,,134.98760986,,17.5,9.6196784973,,,,,,13.769059181,,65000,3.0
34/3-2 S,2385.5908,490555.25,6853474.5,-2367.264648,SHETLAND GP.,Kyrre Fm.,15.295683861,,0.8142102361,0.8850548863,,118.74550629,,,,134.4934082,,17.5,10.195288658,,,,,,13.734130859,,65000,3.0
34/3-2 S,2385.7428,490555.25,6853474.5,-2367.416748,SHETLAND GP.,Kyrre Fm.,15.586364746,,0.8315508366,0.9002541304,,126.84763336,,,,145.18089294,,17.5,12.862339973,,,,,,13.699115753,,65000,3.0
34/3-2 S,2385.8948,490555.21875,6853474.5,-2367.568604,SHETLAND GP.,Kyrre Fm.,15.251990318,,0.8342961073,0.8880988359,,129.05018616,,,,147.97781372,,17.5,13.73141098,,,,,,13.673946381,,65000,3.0
34/3-2 S,2386.0468,490555.21875,6853474.5,-2367.720459,SHETLAND GP.,Kyrre Fm.,15.12889576,,0.845623672,0.9185608029,,123.72762299,,,,146.73297119,,17.5,14.065954208,,,,,,13.753557205,,65000,3.0
34/3-2 S,2386.1988,490555.21875,6853474.5,-2367.872314,SHETLAND GP.,Kyrre Fm.,14.514676094,,0.8882434368,0.9855186939,,117.84959412,,,,141.46641541,,17.5,14.184365273,,,,,,14.122937202,,65000,3.0
34/3-2 S,2386.3508,490555.21875,6853474.5,-2368.024414,SHETLAND GP.,Kyrre Fm.,14.84180069,,0.9246464372,1.0588504076,,113.54013824,,,,137.58172607,,17.5,13.57529068,,,,,,14.492556572,,65000,3.0
34/3-2 S,2386.5028,490555.21875,6853474.5,-2368.17627,SHETLAND GP.,Kyrre Fm.,14.819522858,,0.9044438601,1.0030835867,,117.43492126,,,,128.93762207,,17.5,13.67502594,,,,,,14.861920357,,65000,3.0
34/3-2 S,2386.6548,490555.21875,6853474.5,-2368.328125,SHETLAND GP.,Kyrre Fm.,15.349392891,,0.8748629093,0.9730464816,,128.41473389,,,,131.96263123,,17.5,12.986755371,,,,,,15.23140049,,65000,3.0
34/3-2 S,2386.8068,490555.21875,6853474.5,-2368.480225,SHETLAND GP.,Kyrre Fm.,15.356283188,,0.8520233631,0.9303801656,,127.79523468,,,,134.74009705,,17.5,13.802351952,,,,,,15.600431442,,65000,3.0
34/3-2 S,2386.9588,490555.21875,6853474.5,-2368.63208,SHETLAND GP.,Kyrre Fm.,15.231251717,,0.8419227004,0.9091446996,,121.86122131,,,,135.98007202,,17.5,15.141386032,,,,,,15.888863564,,65000,3.0
34/3-2 S,2387.1108,490555.1875,6853474.5,-2368.78418,SHETLAND GP.,Kyrre Fm.,15.441130638,,0.8238098621,0.8945019841,,120.28150177,,,,136.55831909,,17.5,13.987208366,,,,,,15.618891716,,65000,3.0
34/3-2 S,2387.2628,490555.1875,6853474.5,-2368.935791,SHETLAND GP.,Kyrre Fm.,15.717808723,,0.8016699553,0.8713476062,,115.09696198,,,,138.92922974,,17.5,13.645744324,,,,,,14.999976158,,65000,3.0
34/3-2 S,2387.4148,490555.1875,6853474.5,-2369.087891,SHETLAND GP.,Kyrre Fm.,15.891981125,,0.7936211228,0.8716809154,,111.42637634,,,,141.84429932,,17.5,13.672945976,,,,,,14.382022858,,65000,3.0
34/3-2 S,2387.5668,490555.1875,6853474.5,-2369.239746,SHETLAND GP.,Kyrre Fm.,15.558068275,,0.7930355072,0.8586388826,,112.99025726,,,,137.15396118,,17.5,13.140851021,,,,,,13.763385773,,65000,3.0
34/3-2 S,2387.7188,490555.1875,6853474.5,-2369.391602,SHETLAND GP.,Kyrre Fm.,15.719789505,,0.7917602658,0.8561373353,,111.75959778,,,,134.40829468,,17.5,13.294633865,,,,,,13.144359589,,65000,3.0
34/3-2 S,2387.8708,490555.1875,6853474.5,-2369.543701,SHETLAND GP.,Kyrre Fm.,16.697406769,,0.7873522639,0.8580383658,,110.97158813,,,,125.87646484,,17.5,13.069322586,,,,,,12.530838013,,65000,3.0
34/3-2 S,2388.0228,490555.1875,6853474.5,-2369.695557,SHETLAND GP.,Kyrre Fm.,15.950259209,,0.7987631559,0.8757510781,,112.50434113,,,,110.52098846,,17.5,12.452720642,,,,,,12.115736008,,65000,3.0
34/3-2 S,2388.1748,490555.15625,6853474.5,-2369.847656,SHETLAND GP.,Kyrre Fm.,16.01660347,,0.8081926703,0.8851755857,,110.22618866,,,,111.20808411,,17.5,12.121888161,,,,,,12.88945961,,65000,3.0
34/3-2 S,2388.3268,490555.15625,6853474.5,-2369.999512,SHETLAND GP.,Kyrre Fm.,15.686673164,,0.8191712499,0.8975626826,,110.40174103,,,,118.79974365,,17.5,11.304117203,,,,,,13.663573265,,65000,3.0
34/3-2 S,2388.4788,490555.15625,6853474.5,-2370.151367,SHETLAND GP.,Kyrre Fm.,15.645636559,,0.8044073582,0.8865122795,,115.90002441,,,,130.09068298,,17.5,10.849006653,,,,,,14.437294006,,65000,3.0
34/3-2 S,2388.6308,490555.15625,6853474.5,-2370.303467,SHETLAND GP.,Kyrre Fm.,15.124376297,,0.7869898081,0.8495948315,,114.96617889,,,,130.57189941,,17.5,11.660974503,,,,,,15.211309433,,65000,3.0
34/3-2 S,2388.7828,490555.15625,6853474.5,-2370.455322,SHETLAND GP.,Kyrre Fm.,14.687541962,,0.788007319,0.8474021554,,106.43888855,,,,125.51348877,,17.5,11.963386536,,,,,,15.984210968,,65000,3.0
34/3-2 S,2388.9348,490555.15625,6853474.5,-2370.607178,SHETLAND GP.,Kyrre Fm.,15.288290977,,0.8073280454,0.8823736906,,103.90291595,,,,131.96577454,,17.5,12.599774361,,,,,,16.763086319,,65000,3.0
34/3-2 S,2389.0868,490555.15625,6853474.5,-2370.759277,SHETLAND GP.,Kyrre Fm.,16.185020447,,0.8357655406,0.9299513698,,107.63861847,,,,139.38891602,,17.5,13.27671051,,,,,,17.58757782,,65000,3.0
34/3-2 S,2389.2388,490555.15625,6853474.5,-2370.911133,SHETLAND GP.,Kyrre Fm.,16.293579102,,0.8163703084,0.8922864795,,114.09833527,,,,136.80451965,,17.5,13.428780556,,,,,,18.458976746,,65000,3.0
34/3-2 S,2389.3908,490555.125,6853474.5,-2371.062988,SHETLAND GP.,Kyrre Fm.,16.238502502,,0.7946481109,0.8601108789,,121.37001038,,,,137.49707031,,17.5,13.695293427,,,,,,19.328861237,,65000,3.0
34/3-2 S,2389.5428,490555.125,6853474.5,-2371.214844,SHETLAND GP.,Kyrre Fm.,15.706295013,,0.7878409028,0.8704765439,,121.88159943,,,,141.01115417,,17.5,15.451277733,,,,,,20.199914932,,65000,3.0
34/3-2 S,2389.6948,490555.125,6853474.5,-2371.366943,SHETLAND GP.,Kyrre Fm.,16.229450226,,0.7800893784,0.8447827101,,121.54985809,,,,148.58068848,,17.5,16.551704407,,,,,,21.071350098,,65000,3.0
34/3-2 S,2389.8468,490555.125,6853474.5,-2371.518799,SHETLAND GP.,Kyrre Fm.,16.582912445,,0.7762717009,0.8466306329,,119.15921021,,,,140.09484863,,17.5,19.609233856,,,,,,21.942298889,,65000,3.0
34/3-2 S,2389.9988,490555.125,6853474.5,-2371.670654,SHETLAND GP.,Kyrre Fm.,16.712865829,,0.7897853851,0.840166986,,110.48407745,,,,134.76277161,,17.5,21.498458862,,,,,,22.667526245,,65000,3.0
34/3-2 S,2390.1508,490555.125,6853474.5,-2371.822754,SHETLAND GP.,Kyrre Fm.,16.628419876,,0.795237124,0.8757897019,,109.92986298,,,,135.08021545,,17.5,20.582517624,,,,,,21.826612473,,65000,3.0
34/3-2 S,2390.3028,490555.125,6853474.5,-2371.974609,SHETLAND GP.,Kyrre Fm.,16.675840378,,0.7991497517,0.8669230938,,116.26252747,,,,134.80226135,,17.5,20.567287445,,,,,,20.824342728,,65000,3.0
34/3-2 S,2390.4548,490555.09375,6853474.5,-2372.126709,SHETLAND GP.,Kyrre Fm.,17.170755386,,0.802344501,0.8780440688,,117.0196991,,,,134.22111511,,17.5,19.637519836,,,,,,19.822628021,,65000,3.0
34/3-2 S,2390.6068,490555.09375,6853474.5,-2372.27832,SHETLAND GP.,Kyrre Fm.,17.055007935,,0.8059817553,0.8712414503,,115.21114349,,,,133.32214355,,17.5,19.067335129,,,,,,18.820449829,,65000,3.0
34/3-2 S,2390.7588,490555.09375,6853474.5,-2372.43042,SHETLAND GP.,Kyrre Fm.,16.795158386,,0.7999275327,0.8673411608,,109.59010315,,,,133.50146484,,17.5,18.971858978,,,,,,17.819864273,,65000,3.0
34/3-2 S,2390.9108,490555.09375,6853474.5,-2372.58252,SHETLAND GP.,Kyrre Fm.,16.617010117,,0.7867629528,0.8565062881,,106.43949127,,,,134.39041138,,17.5,20.35981369,,,,,,16.912742615,,65000,3.0
34/3-2 S,2391.0628,490555.09375,6853474.5,-2372.734131,SHETLAND GP.,Kyrre Fm.,16.375230789,,0.7755722404,0.8410053849,,107.52923584,,,,139.40238953,,17.5,19.733207703,,,,,,17.437099457,,65000,3.0
34/3-2 S,2391.2148,490555.09375,6853474.5,-2372.88623,SHETLAND GP.,Kyrre Fm.,16.893730164,,0.793727994,0.8649186492,,110.71398163,,,,138.19636536,,17.5,20.188398361,,,,,,20.3586483,,65000,3.0
34/3-2 S,2391.3668,490555.09375,6853474.5,-2373.038086,SHETLAND GP.,Kyrre Fm.,15.927702904,,0.8024410009,0.8699967861,,108.99472046,,,,136.5484314,,17.5,19.155563354,,,,,,23.274974823,,65000,3.0
34/3-2 S,2391.5188,490555.09375,6853474.5,-2373.190186,SHETLAND GP.,Kyrre Fm.,15.549900055,,0.7980952859,0.8564236164,,101.15135956,,,,135.96777344,,17.5,18.432279587,,,,,,26.19500351,,65000,3.0
34/3-2 S,2391.6708,490555.0625,6853474.5,-2373.342041,SHETLAND GP.,Kyrre Fm.,14.902656555,,0.7908590436,0.8546013236,,95.491233826,,,,137.05076599,,17.5,19.442207336,,,,,,29.116727829,,65000,3.0
34/3-2 S,2391.8228,490555.0625,6853474.5,-2373.493896,SHETLAND GP.,Kyrre Fm.,15.8223629,,0.7985330224,0.8667933941,,94.258270264,,,,137.39318848,,17.5,19.347700119,,,,,,32.03653717,,65000,3.0
34/3-2 S,2391.9748,490555.0625,6853474.5,-2373.645996,SHETLAND GP.,Kyrre Fm.,16.185588837,,0.7713633776,0.8194958568,,94.12171936,,,,134.81466675,,17.5,19.445030212,,,,,,34.776111603,,65000,3.0
34/3-2 S,2392.1268,490555.0625,6853474.5,-2373.797852,SHETLAND GP.,Kyrre Fm.,15.731468201,,0.7692965269,0.8098449111,,93.868453979,,,,124.40126801,,17.5,21.969173431,,,,,,34.170101166,,65000,3.0
34/3-2 S,2392.2788,490555.0625,6853474.5,-2373.949707,SHETLAND GP.,Kyrre Fm.,15.674547195,,,0.8333196044,,93.828163147,,,,134.07394409,,17.5,22.796285629,,,,,,32.646060944,,65000,3.0
34/3-2 S,2392.4308,490555.0625,6853474.5,-2374.101807,SHETLAND GP.,Kyrre Fm.,15.674293518,,,0.8315907717,,95.639686584,,,,134.97425842,,17.5,22.418901443,,,,,,31.123020172,,65000,3.0
34/3-2 S,2392.5828,490555.0625,6853474.5,-2374.253662,SHETLAND GP.,Kyrre Fm.,15.514820099,,,0.8298619986,,99.058372498,,,,134.28749084,,17.5,22.408008575,,,,,,29.599058151,,65000,3.0
34/3-2 S,2392.7348,490555.0625,6853474.5,-2374.405762,SHETLAND GP.,Kyrre Fm.,15.275317192,,,0.8281331658,,101.52440643,,,,133.89179993,,17.5,23.473274231,,,,,,28.077943802,,65000,3.0
34/3-2 S,2392.8868,490555.03125,6853474.5,-2374.557373,SHETLAND GP.,Kyrre Fm.,15.511061668,,,0.8264043927,,105.13034821,,,,133.36222839,,17.5,24.105220795,,,,,,26.559307098,,65000,3.0
34/3-2 S,2393.0388,490555.03125,6853474.5,-2374.709473,SHETLAND GP.,Kyrre Fm.,16.029111862,,,0.82467556,,110.05885315,,,,135.60057068,,17.5,25.251874924,,,,,,25.203672409,,65000,3.0
34/3-2 S,2393.1908,490555.03125,6853474.5,-2374.861328,SHETLAND GP.,Kyrre Fm.,16.286592484,,,0.8229467273,,112.40283203,,,,134.83422852,,17.5,26.333465576,,,,,,24.356500626,,65000,3.0
34/3-2 S,2393.3428,490555.03125,6853474.5,-2375.013184,SHETLAND GP.,Kyrre Fm.,16.324029922,,,0.8212178946,,114.95957184,,,,132.62487793,,17.5,26.165676117,,,,,,23.511005402,,65000,3.0
34/3-2 S,2393.4948,490555.03125,6853474.5,-2375.165283,SHETLAND GP.,Kyrre Fm.,15.81401825,,,0.8194891214,,119.08901978,,,,133.86849976,,17.5,26.590898514,,,,,,22.664318085,,65000,3.0
34/3-2 S,2393.6468,490555.03125,6853474.5,-2375.317139,SHETLAND GP.,Kyrre Fm.,15.973582268,,,0.8177602887,,120.60214996,,,,136.6493988,,17.5,26.836065292,,,,,,21.817106247,,65000,3.0
34/3-2 S,2393.7988,490555.03125,6853474.5,-2375.469238,SHETLAND GP.,Kyrre Fm.,16.22722435,,,0.8160315156,,120.23487854,,,,136.88363647,,17.5,27.113540649,,,,,,20.970544815,,65000,3.0
34/3-2 S,2393.9508,490555.0,6853474.5,-2375.62085,SHETLAND GP.,Kyrre Fm.,16.552692413,,,0.8143026829,,117.05472565,,,,135.77149963,,17.5,26.428012848,,,,,,20.153455734,,65000,3.0
34/3-2 S,2394.1028,490555.0,6853474.5,-2375.772949,SHETLAND GP.,Kyrre Fm.,16.235383987,,,0.8125739098,,113.70890808,,,,123.28111267,,17.5,27.617326736,,,,,,21.01710701,,65000,3.0
34/3-2 S,2394.2548,490555.0,6853474.5,-2375.925049,SHETLAND GP.,Kyrre Fm.,15.458472252,,,0.810845077,,100.36397552,,,,122.32411957,,17.5,26.166484833,,,,,,22.744884491,,65000,3.0
34/3-2 S,2394.4068,490555.0,6853474.5,-2376.076904,SHETLAND GP.,Kyrre Fm.,15.346948624,,,0.8091163039,,92.695129395,,,,129.21276855,,17.5,26.756246567,,,,,,24.47164917,,65000,3.0
34/3-2 S,2394.5588,490555.0,6853474.5,-2376.22876,SHETLAND GP.,Kyrre Fm.,15.101961136,,,0.8073874712,,92.007171631,,,,128.7986145,,17.5,26.426898956,,,,,,26.199415207,,65000,3.0
34/3-2 S,2394.7108,490555.0,6853474.5,-2376.380615,SHETLAND GP.,Kyrre Fm.,15.733324051,,,0.8056586981,,91.833282471,,,,129.3132019,,17.5,24.883443832,,,,,,27.923921585,,65000,3.0
34/3-2 S,2394.8628,490555.0,6853474.5,-2376.532715,SHETLAND GP.,Kyrre Fm.,15.682462692,,,0.8039298654,,91.493362427,,,,129.9617157,,17.5,27.014863968,,,,,,29.651027679,,65000,3.0
34/3-2 S,2395.0148,490555.0,6853474.5,-2376.68457,SHETLAND GP.,Kyrre Fm.,15.363807678,,,0.8022010922,,93.141777039,,,,129.68856812,,17.5,25.27374649,,,,,,30.982925415,,65000,3.0
34/3-2 S,2395.1668,490554.96875,6853474.5,-2376.836426,SHETLAND GP.,Kyrre Fm.,14.869824409,,,0.8004722595,,97.731796265,,,,128.55183411,,17.5,24.654727936,,,,,,28.680963516,,65000,3.0
34/3-2 S,2395.3188,490554.96875,6853474.5,-2376.988525,SHETLAND GP.,Kyrre Fm.,14.443785667,,,0.7987434268,,104.45189667,,,,127.39195251,,17.5,22.42817688,,,,,,26.381130219,,65000,3.0
34/3-2 S,2395.4708,490554.96875,6853474.5,-2377.140381,SHETLAND GP.,Kyrre Fm.,13.068505287,,,0.7970145941,,117.30275726,,,,129.18899536,,17.5,23.573644638,,,,,,24.078409195,,65000,3.0
34/3-2 S,2395.6228,490554.96875,6853474.5,-2377.292236,SHETLAND GP.,Kyrre Fm.,12.258777618,,,0.795285821,,126.96157837,,,,129.35690308,,17.5,22.365459442,,,,,,21.774072647,,65000,3.0
34/3-2 S,2395.7748,490554.96875,6853474.5,-2377.444336,SHETLAND GP.,Kyrre Fm.,13.766859055,,,0.7935569882,,123.25926971,,,,127.03614807,,17.5,23.244722366,,,,,,19.471315384,,65000,3.0
34/3-2 S,2395.9268,490554.96875,6853474.5,-2377.596191,SHETLAND GP.,Kyrre Fm.,13.315206528,,,0.7918282151,,116.74188232,,,,127.61067963,,17.5,21.628845215,,,,,,17.169965744,,65000,3.0
34/3-2 S,2396.0788,490554.96875,6853474.5,-2377.748291,SHETLAND GP.,Kyrre Fm.,13.068977356,,,0.7900993824,,113.41009521,,,,123.43190002,,17.5,20.415302277,,,,,,16.225278854,,65000,3.0
34/3-2 S,2396.2308,490554.9375,6853474.5,-2377.899902,SHETLAND GP.,Kyrre Fm.,12.838574409,,,0.7883706093,,114.91358185,,,,122.72521973,,17.5,19.854982376,,,,,,16.475456238,,65000,3.0
34/3-2 S,2396.3828,490554.9375,6853474.5,-2378.052002,SHETLAND GP.,Kyrre Fm.,12.796462059,,,0.7866417766,,119.19882202,,,,129.14941406,,17.5,18.796833038,,,,,,16.749137878,,65000,3.0
34/3-2 S,2396.5348,490554.9375,6853474.5,-2378.204102,SHETLAND GP.,Kyrre Fm.,12.577596664,,0.7821880579,0.8132773042,,121.21598816,,,,137.79789734,,17.5,18.738763809,,,,,,17.022895813,,65000,3.0
34/3-2 S,2396.6868,490554.9375,6853474.5,-2378.355713,SHETLAND GP.,Kyrre Fm.,12.45222187,,0.8086383939,0.8226451874,,121.28897858,,,,143.36758423,,17.5,18.486999512,,,0.0231438167,,,17.296131134,,65000,3.0
34/3-2 S,2396.8388,490554.9375,6853474.5,-2378.507813,SHETLAND GP.,Kyrre Fm.,12.36031723,,0.8800318241,0.8765028119,,116.18626404,,,,148.62145996,,17.5,19.057870865,232.87463379,,-0.001972772,,,17.569700241,,65000,3.0
34/3-2 S,2396.9908,490554.9375,6853474.5,-2378.659668,SHETLAND GP.,Kyrre Fm.,12.489862442,,0.9537320733,0.9222189188,,107.70469666,,,,153.8684845,,17.5,18.077165604,237.81845093,,-0.017471818,,,17.843454361,,65000,3.0
34/3-2 S,2397.1428,490554.9375,6853474.5,-2378.811768,SHETLAND GP.,Kyrre Fm.,12.699281693,,0.9978051186,0.9484526515,,103.29246521,,,,159.11552429,,17.5,18.170366287,239.51687622,,-0.03302272,,,17.155813217,,65000,3.0
34/3-2 S,2397.2948,490554.9375,6853474.5,-2378.963623,SHETLAND GP.,Kyrre Fm.,12.877532959,,1.0343708992,0.9704401493,,102.06720734,,,,158.83129883,,17.5,17.645824432,239.47731018,,-0.039652653,,,16.409864426,,65000,3.0
34/3-2 S,2397.4468,490554.90625,6853474.5,-2379.115479,SHETLAND GP.,Kyrre Fm.,12.80408287,,1.1166621447,1.0367553234,,102.14474487,,,,140.50317383,,17.5,18.30934906,238.7412262,,-0.043440711,,,15.662071228,,65000,3.0
34/3-2 S,2397.5988,490554.90625,6853474.5,-2379.267578,SHETLAND GP.,Kyrre Fm.,12.999973297,,1.1390105486,1.0066699982,,103.3950119,,,,135.85240173,,17.5,18.791301727,239.08682251,,-0.049041353,,,14.913769722,,65000,3.0
34/3-2 S,2397.7508,490554.90625,6853474.5,-2379.419189,SHETLAND GP.,Kyrre Fm.,13.220786095,,1.1051386595,0.9495770335,,105.75678253,,,,135.54119873,,17.5,18.827266693,238.53430176,,-0.045776244,,,14.165915489,,65000,3.0
