WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
25/10-9,1334.6088,452397.15625,6552707.5,-1309.379883,HORDALAND GP.,Skade Fm.,12.008862495,,0.9556666613,1.0448598862,,64.493644714,,,,,,17.5,28.559484482,,-5.491137981,-0.054291643,,,7.7462759018,,65000,1.0
25/10-9,1334.7608,452397.15625,6552707.5,-1309.531616,HORDALAND GP.,Skade Fm.,12.050001144,,0.9429627061,1.0336323977,,64.752868652,,,,,,17.5,25.83184433,,-5.449999809,-0.051956307,,,7.4409623146,,65000,1.0
25/10-9,1334.9128,452397.15625,6552707.5,-1309.683472,HORDALAND GP.,Skade Fm.,12.083957672,,0.9366080761,1.0315191746,,65.012184143,,,,,,17.5,18.637016296,,-5.416042805,-0.050547332,,,7.1351900101,,65000,1.0
25/10-9,1335.0648,452397.15625,6552707.5,-1309.835327,HORDALAND GP.,Skade Fm.,12.034566879,,0.9358089566,1.0336329937,,65.271408081,,,,,,17.5,19.841896057,,-5.465433598,-0.055947986,,,6.84435606,,65000,1.0
25/10-9,1335.2168,452397.15625,6552707.5,-1309.987061,HORDALAND GP.,Skade Fm.,12.0,,0.9289470315,1.0435009003,,65.530776978,,,,,,17.5,18.733558655,,-5.5,-0.061485093,,,6.5697283745,,65000,1.0
25/10-9,1335.3688,452397.1875,6552707.5,-1310.138916,HORDALAND GP.,Skade Fm.,12.0,,0.9267356992,1.0473862886,,65.790100098,,,,,,17.5,15.450825691,,-5.5,-0.062312756,,,6.2963085175,,65000,1.0
25/10-9,1335.5208,452397.1875,6552707.5,-1310.290771,HORDALAND GP.,Skade Fm.,12.0,,0.9328041077,1.0205248594,,66.049324036,,,,,,17.5,12.655885696,,-5.5,-0.061308581,,,6.0224757195,,65000,1.0
25/10-9,1335.6728,452397.1875,6552707.5,-1310.442505,HORDALAND GP.,Skade Fm.,12.0,,0.9094548225,0.9857539535,,66.308639526,,,,,,17.5,10.234933853,,-5.5,-0.057914902,,,5.748878479,,65000,1.0
25/10-9,1335.8248,452397.1875,6552707.5,-1310.59436,HORDALAND GP.,Skade Fm.,12.0,,0.8598200679,0.9442666769,,66.567863464,,,,,,17.5,11.32668972,,-5.5,-0.057192467,,,5.4752988815,,65000,1.0
25/10-9,1335.9768,452397.1875,6552707.5,-1310.746094,HORDALAND GP.,Skade Fm.,12.0,,0.8335353136,0.9301879406,,66.415390015,,,,,,17.5,16.286258698,,-5.5,-0.059470233,,,5.2017188072,,65000,1.0
25/10-9,1336.1288,452397.1875,6552707.5,-1310.897949,HORDALAND GP.,Skade Fm.,12.001294136,,0.8265485168,0.936981976,,64.096931458,,,,,,17.5,16.575366974,,-5.498706341,-0.059824519,,,5.648124218,,65000,1.0
25/10-9,1336.2808,452397.1875,6552707.5,-1311.049805,HORDALAND GP.,Skade Fm.,12.192651749,,0.8445639014,0.9668207169,,60.367084503,,,,,,17.5,15.957406998,,-5.307348728,-0.056806281,,,6.2130999565,,65000,1.0
25/10-9,1336.4328,452397.1875,6552707.5,-1311.201538,HORDALAND GP.,Skade Fm.,13.002925873,,0.8900878429,1.0145312548,,62.812446594,,,,,,17.5,20.423355103,,-4.497074604,-0.052608158,,,6.7827539444,,65000,1.0
25/10-9,1336.5848,452397.21875,6552707.5,-1311.353394,HORDALAND GP.,Skade Fm.,14.052158356,,0.9062453508,1.0403344631,,69.26499939,,,,,,17.5,20.880304337,,-3.447840452,-0.054911297,,,7.3530702591,,65000,1.0
25/10-9,1336.7368,452397.21875,6552707.5,-1311.505249,HORDALAND GP.,Skade Fm.,15.172395706,,0.9224342108,1.0683618784,,69.068534851,,,,,,17.5,23.307876587,,-2.327604055,-0.056587856,,,7.9227557182,,65000,1.0
25/10-9,1336.8888,452397.21875,6552707.5,-1311.657104,HORDALAND GP.,Skade Fm.,15.602630615,,0.9670936465,1.1124550104,,63.357288361,,,,,,17.5,20.291318893,,-1.897370458,-0.062784888,,,8.4930677414,,65000,1.0
25/10-9,1337.0408,452397.21875,6552707.5,-1311.808838,HORDALAND GP.,Skade Fm.,15.540113449,,1.054985404,1.1874119043,,61.534934998,,,,,,17.5,19.317047119,,-1.959886074,-0.072211258,,,9.0558204651,,65000,1.0
25/10-9,1337.1928,452397.21875,6552707.5,-1311.960571,HORDALAND GP.,Skade Fm.,15.509535789,,1.1019823551,1.2161817551,,69.274650574,,,,,,17.5,19.796627045,,-1.990463734,-0.068605065,,,9.6060686111,,65000,1.0
25/10-9,1337.3448,452397.21875,6552707.5,-1312.112427,HORDALAND GP.,Skade Fm.,14.698893547,,1.1137394905,1.2109020948,,71.169960022,,,,,,17.5,31.073015213,,-2.801105976,-0.060647219,,,10.154529572,,65000,1.0
25/10-9,1337.4968,452397.21875,6552707.5,-1312.264282,HORDALAND GP.,Skade Fm.,13.55512619,,1.0946743488,1.1898338795,,72.772605896,,,,,,17.5,60.492237091,,-3.944873333,-0.036804516,,,10.703487396,,65000,1.0
25/10-9,1337.6488,452397.21875,6552707.5,-1312.416138,HORDALAND GP.,Skade Fm.,13.749977112,,1.0674232244,1.1714689732,,73.888526917,,,,,,17.5,70.01990509,,-3.75002265,-0.036525927,,,11.252268791,,65000,1.0
25/10-9,1337.8008,452397.25,6552707.5,-1312.567871,HORDALAND GP.,Skade Fm.,14.725390434,,1.1219905615,1.2547792196,,74.642623901,,,,155.56518555,,17.5,70.72341156,,-2.774610043,-0.036505029,,,11.801024437,,65000,1.0
25/10-9,1337.9528,452397.25,6552707.5,-1312.719727,HORDALAND GP.,Skade Fm.,14.725390434,,1.1582657099,1.2954102755,,73.022193909,,,,155.57589722,,17.5,70.641677856,,-2.774610043,-0.036505029,,,12.349690437,,65000,1.0
25/10-9,1338.1048,452397.25,6552707.5,-1312.87146,HORDALAND GP.,Skade Fm.,14.627993584,,1.2216250896,1.3646123409,,69.367210388,,,,149.62005615,,17.5,76.053764343,,-2.872007132,-0.03981692,,,12.54911232,,65000,1.0
25/10-9,1338.2568,452397.25,6552707.5,-1313.023193,HORDALAND GP.,Skade Fm.,14.272720337,,,1.3641917706,,65.217979431,,,,146.25408936,,17.5,81.216072083,,-3.227279902,-0.0518976,,,12.617569923,,65000,1.0
25/10-9,1338.4088,452397.25,6552707.5,-1313.175049,HORDALAND GP.,Skade Fm.,13.816300392,,,1.3593779802,,70.098594666,,,,148.27368164,,17.5,84.531158447,,-3.683700085,-0.050646111,,,12.675283432,,65000,1.0
25/10-9,1338.5608,452397.25,6552707.5,-1313.326904,HORDALAND GP.,Skade Fm.,12.249771118,,,1.3545641899,,73.991065979,,,,149.72259521,,17.5,88.619003296,,-5.250228882,-0.0458204,,,12.733150482,,65000,1.0
25/10-9,1338.7128,452397.25,6552707.5,-1313.47876,HORDALAND GP.,Skade Fm.,13.206028938,,,1.3497503996,,74.017318726,,,,146.42092896,,17.5,87.573272705,,-4.293971062,-0.045785617,,,12.79087925,,65000,1.0
25/10-9,1338.8648,452397.28125,6552707.5,-1313.630493,HORDALAND GP.,Skade Fm.,14.837615013,,,1.3449364901,,72.187019348,,,,144.50003052,,17.5,87.21396637,,-2.662385464,-0.048438374,,,12.848656654,,65000,1.0
25/10-9,1339.0168,452397.28125,6552707.5,-1313.782349,HORDALAND GP.,Skade Fm.,15.232509613,,,1.3401226997,,70.385650635,,,,143.59992981,,17.5,72.340568542,,-1.859242797,-0.053491,,,12.85312748,,65000,1.0
25/10-9,1339.1688,452397.28125,6552707.5,-1313.934204,HORDALAND GP.,Skade Fm.,13.804596901,,,1.3353089094,,70.742698669,,,,145.22798157,,17.5,51.884281158,,-2.049463749,-0.053567413,,,12.67380619,,65000,1.0
25/10-9,1339.3208,452397.28125,6552707.5,-1314.08606,HORDALAND GP.,Skade Fm.,12.823923111,,,1.3304951191,,71.038635254,,,,148.05673218,,17.5,40.456642151,,-4.676076889,-0.039517675,,,12.4702425,,65000,1.0
25/10-9,1339.4728,452397.28125,6552707.5,-1314.237793,HORDALAND GP.,Skade Fm.,13.728405952,,,1.3256813288,,75.053192139,,,,151.8288269,,17.5,34.343437195,,-3.771594286,-0.02416762,,,12.266391754,,65000,1.0
25/10-9,1339.6248,452397.28125,6552707.5,-1314.389526,HORDALAND GP.,Skade Fm.,14.714281082,,,1.3208675385,,78.67339325,,,,154.1018219,,17.5,35.249675751,,-2.78572011,-0.009262543,,,12.062698364,,65000,1.0
25/10-9,1339.7768,452397.28125,6552707.5,-1314.541382,HORDALAND GP.,Skade Fm.,14.816116333,,,1.3160537481,,76.112991333,,,,151.41897583,,17.5,28.500219345,,-2.683884382,-0.006813513,,,11.859034538,,65000,1.0
25/10-9,1339.9288,452397.28125,6552707.5,-1314.693237,HORDALAND GP.,Skade Fm.,12.47395134,,,1.3112399578,,74.126953125,,,,149.14356995,,17.5,15.348799706,,-5.026048183,-0.012490924,,,11.655369759,,65000,1.0
25/10-9,1340.0808,452397.3125,6552707.5,-1314.845093,HORDALAND GP.,Skade Fm.,12.277822495,,,1.3064261675,,74.730285645,,,,145.02165222,,17.5,12.417984009,,-5.222177029,-0.014107785,,,11.311329842,,65000,1.0
25/10-9,1340.2328,452397.3125,6552707.5,-1314.996826,HORDALAND GP.,Skade Fm.,12.093053818,,,1.301612258,,71.671508789,,,,138.80828857,,17.5,12.008435249,,-5.406946182,-0.013212974,,,10.875537872,,65000,1.0
25/10-9,1340.3848,452397.3125,6552707.5,-1315.148682,HORDALAND GP.,Skade Fm.,12.000270844,,,1.2967984676,,71.271896362,,,,138.03903198,,17.5,11.285161018,,-5.499729156,-0.009459696,,,10.428837776,,65000,1.0
25/10-9,1340.5368,452397.3125,6552707.5,-1315.300415,HORDALAND GP.,Skade Fm.,12.037984848,,,1.2919846773,,70.302848816,,,,139.97335815,,17.5,11.274394035,,-5.462016106,-0.010097886,,,9.9817914963,,65000,1.0
25/10-9,1340.6888,452397.3125,6552707.5,-1315.452271,HORDALAND GP.,Skade Fm.,12.302171707,,,1.287170887,,70.648132324,,,,140.52131653,,17.5,11.120067596,,-5.197827816,-0.0162124,,,9.5350885391,,65000,1.0
25/10-9,1340.8408,452397.3125,6552707.5,-1315.604004,HORDALAND GP.,Skade Fm.,12.917290688,,,1.2823569775,,76.606124878,,,,141.46153259,,17.5,10.86242485,,-4.582707882,-0.027672585,,,9.0880441666,,65000,1.0
25/10-9,1340.9928,452397.3125,6552707.5,-1315.755859,HORDALAND GP.,Skade Fm.,13.637601852,,,1.2775431871,,89.903678894,,,,141.30470276,,17.5,12.506472588,,-3.862398386,-0.019650629,,,8.7179441452,,65000,1.0
25/10-9,1341.1448,452397.3125,6552707.0,-1315.907715,HORDALAND GP.,Skade Fm.,12.813304901,,1.2752809525,1.2752809525,,90.613830566,,,,144.5745697,,17.5,18.442661285,,-4.686694622,-0.015632201,,,8.9936380386,,65000,1.0
25/10-9,1341.2968,452397.34375,6552707.0,-1316.059448,HORDALAND GP.,Skade Fm.,12.380253792,,1.2888171673,1.2888171673,,91.46269989,,,,144.42050171,,17.5,24.515134811,,-5.119745255,-0.012192082,,,9.3856306076,,65000,1.0
25/10-9,1341.4488,452397.34375,6552707.0,-1316.211304,HORDALAND GP.,Skade Fm.,12.235489845,,1.3261320591,1.3261320591,,91.065605164,,,,142.88508606,,17.5,24.229463577,,-5.264510632,-0.001159645,,,9.777973175,,65000,1.0
25/10-9,1341.6008,452397.34375,6552707.0,-1316.363159,HORDALAND GP.,Skade Fm.,12.321033478,,1.4006210566,1.4006210566,,80.088317871,,,,143.21176147,,17.5,18.376594543,,-5.178967476,-0.001380286,,,10.170182228,,65000,1.0
25/10-9,1341.7528,452397.34375,6552707.0,-1316.515015,HORDALAND GP.,Skade Fm.,12.794612885,,1.3906756639,1.3906756639,,71.566917419,,,,145.75091553,,17.5,12.535808563,,-4.705387115,-0.00257725,,,10.562267303,,65000,1.0
25/10-9,1341.9048,452397.34375,6552707.0,-1316.666748,HORDALAND GP.,Skade Fm.,12.797548294,,1.3254836798,1.3254836798,,77.711723328,,,,148.23518372,,17.5,9.6295127869,,-4.702451706,-0.002847223,,,10.954418182,,65000,1.0
25/10-9,1342.0568,452397.34375,6552707.0,-1316.818604,HORDALAND GP.,Skade Fm.,12.651878357,,1.269925952,1.269925952,,79.846961975,,,,148.94309998,,17.5,10.059287071,,-4.848121643,-0.004364517,,,11.053474426,,65000,1.0
25/10-9,1342.2088,452397.34375,6552707.0,-1316.970337,HORDALAND GP.,Skade Fm.,13.104539871,,1.267391324,1.267391324,,76.466651917,,,,149.67771912,,17.5,14.355823517,,-4.395460129,-0.004111968,,,10.849165916,,65000,1.0
25/10-9,1342.3608,452397.375,6552707.0,-1317.122192,HORDALAND GP.,Skade Fm.,12.907935143,,1.2499030828,1.2499030828,,73.675163269,,,,146.77345276,,17.5,18.150819778,,-4.592064857,-0.007529995,,,10.593928337,,65000,1.0
25/10-9,1342.5128,452397.375,6552707.0,-1317.274048,HORDALAND GP.,Skade Fm.,12.325605392,,1.2348469496,1.2348469496,,74.535011292,,,,148.84043884,,17.5,14.238739967,,-5.174394131,-0.002304725,,,10.338492393,,65000,1.0
25/10-9,1342.6648,452397.375,6552707.0,-1317.425781,HORDALAND GP.,Skade Fm.,12.914155006,,1.2348469496,1.2348469496,,76.037269592,,,,150.92610168,,17.5,9.4371433258,,-4.585844517,0.0018556463,,,10.083189964,,65000,1.0
25/10-9,1342.8168,452397.375,6552707.0,-1317.577637,HORDALAND GP.,Skade Fm.,13.902422905,,1.2374805212,1.2374805212,,77.544364929,,,,152.51533508,,17.5,9.24650383,,-3.597576857,-0.005587487,,,9.8277368546,,65000,1.0
25/10-9,1342.9688,452397.375,6552707.0,-1317.72937,HORDALAND GP.,Skade Fm.,13.021103859,,1.2522755861,1.2522755861,,79.442359924,,,,153.62594604,,17.5,11.732219696,,-4.478896141,-0.008555045,,,9.572514534,,65000,1.0
25/10-9,1343.1208,452397.375,6552707.0,-1317.881226,HORDALAND GP.,Skade Fm.,12.83160305,,1.2358859777,1.2358859777,,85.396965027,,,,154.1660614,,17.5,13.089448929,,-4.668397427,-0.003278681,,,9.4213495255,,65000,1.0
25/10-9,1343.2728,452397.375,6552707.0,-1318.033081,HORDALAND GP.,Skade Fm.,14.222887039,,1.224796176,1.224796176,,99.129905701,,,,154.7301178,,17.5,12.595480919,,-3.277112246,-0.002504307,,,9.2962789536,,65000,1.0
25/10-9,1343.4248,452397.375,6552707.0,-1318.184814,HORDALAND GP.,Skade Fm.,14.739621162,,1.2176421881,1.2176421881,,98.655281067,,,,154.47631836,,17.5,11.976140022,,-2.760378599,-0.004633361,,,9.1716070175,,65000,1.0
25/10-9,1343.5768,452397.40625,6552707.0,-1318.33667,HORDALAND GP.,Skade Fm.,14.731436729,,1.2080448866,1.2080448866,,101.94309998,,,,152.72967529,,17.5,12.446241379,,-2.768563747,-0.005094137,,,9.0470151901,,65000,1.0
25/10-9,1343.7288,452397.40625,6552707.0,-1318.488403,HORDALAND GP.,Skade Fm.,15.188293457,,1.2068049908,1.2068049908,,94.376266479,,,,153.17807007,,17.5,13.253038406,,-2.31170702,0.0016417983,,,8.9223632813,,65000,1.0
25/10-9,1343.8808,452397.40625,6552707.0,-1318.640259,HORDALAND GP.,Skade Fm.,12.748414993,,1.2027481794,1.2027481794,,61.042907715,,,,152.44668579,,17.5,13.117938995,,-4.751585007,0.0031882811,,,8.7976913452,,65000,1.0
25/10-9,1344.0328,452397.40625,6552707.0,-1318.792114,HORDALAND GP.,Skade Fm.,14.108487129,,1.2018121481,1.2018121481,,60.471172333,,,,153.07815552,,17.5,12.164536476,,-3.39151454,0.0044820621,,,8.4169082642,,65000,1.0
25/10-9,1344.1848,452397.40625,6552707.0,-1318.94397,HORDALAND GP.,Skade Fm.,13.304095268,,1.2014645338,1.2014645338,,59.838977814,,,,150.97148132,,17.5,11.740488052,,-4.195905209,0.0031909544,,,7.6206994057,,65000,1.0
25/10-9,1344.3368,452397.40625,6552707.0,-1319.095703,HORDALAND GP.,Skade Fm.,13.964625359,,1.1988844872,1.1988844872,,59.611278534,,,,150.89535522,,17.5,6.4800920486,,-3.53537488,0.0071305265,,,6.7333722115,,65000,1.0
25/10-9,1344.4888,452397.40625,6552707.0,-1319.247559,HORDALAND GP.,Skade Fm.,16.831295013,,1.1894921064,1.1894921064,,66.7603302,,,,150.67726135,,17.5,3.9089241028,,-0.668705702,0.0101139769,,,5.8453741074,,65000,1.0
25/10-9,1344.6408,452397.40625,6552707.0,-1319.399292,HORDALAND GP.,Skade Fm.,14.672117233,,1.1869208813,1.1869208813,,72.488075256,,,,149.14599609,,17.5,3.2396001816,,-2.827883959,0.0074685863,,,4.9580411911,,65000,1.0
25/10-9,1344.7928,452397.4375,6552707.0,-1319.551147,HORDALAND GP.,Skade Fm.,14.940520287,,1.1818654537,1.1818654537,,66.675880432,,,,149.29899597,,17.5,2.7918128967,,-2.559479952,0.0170826204,,,4.0700492859,,65000,1.0
25/10-9,1344.9448,452397.4375,6552707.0,-1319.703003,HORDALAND GP.,Skade Fm.,14.440743446,,1.177621007,1.177621007,,69.196846008,,,,149.36979675,,17.5,2.3443546295,,-3.059256554,0.0140473386,,,3.1826322079,,65000,1.0
25/10-9,1345.0968,452397.4375,6552707.0,-1319.854736,HORDALAND GP.,Skade Fm.,13.173705101,,1.1716198921,1.1716198921,,71.318466187,,,,150.5640564,,17.5,1.8965704441,,-4.326294899,0.0110196993,,,3.5431411266,,65000,1.0
25/10-9,1345.2488,452397.4375,6552707.0,-1320.006592,HORDALAND GP.,Skade Fm.,12.206169128,,1.1604169607,1.1604169607,,69.608398438,,,,150.23962402,,17.5,1.4488818645,,-5.293832302,0.0065958463,,,4.4649357796,,65000,1.0
25/10-9,1345.4008,452397.4375,6552707.0,-1320.158325,HORDALAND GP.,Skade Fm.,12.126869202,,1.1481801271,1.1481801271,,67.735435486,,,,153.1836853,,17.5,1.0012598038,302.42785645,-5.373130322,0.0039401422,,,5.4453554153,,65000,1.0
25/10-9,1345.5528,452397.4375,6552707.0,-1320.310181,HORDALAND GP.,Skade Fm.,12.227532387,,1.1530952454,1.1530952454,,66.180519104,,,,153.18130493,,17.5,0.5536378026,285.58734131,-5.27246809,0.0025672156,,,6.4257750511,,65000,1.0
25/10-9,1345.7048,452397.4375,6552707.0,-1320.462036,HORDALAND GP.,Skade Fm.,12.830846786,,1.1634098291,1.1634098291,,68.938667297,,,,150.8092804,,17.5,0.1060157493,314.16607666,-4.669153214,0.0020902897,,,7.4061188698,,65000,1.0
25/10-9,1345.8568,452397.46875,6552707.0,-1320.613892,HORDALAND GP.,Skade Fm.,13.846416473,,1.1444854736,1.1434226036,,78.999603271,,,,151.43041992,,17.071653366,4.5962333679,320.04092407,-3.225236893,0.0066743284,,,8.3865146637,,65000,1.0
25/10-9,1346.0088,452397.46875,6552707.0,-1320.765625,HORDALAND GP.,Skade Fm.,14.100459099,,1.0585349798,1.0473664999,,56.621757507,,,,153.01385498,,12.250000954,9.9134120941,321.46237183,1.8504599333,0.0111583332,,,8.9379301071,,65000,1.0
25/10-9,1346.1608,452397.46875,6552707.0,-1320.917358,HORDALAND GP.,Skade Fm.,16.440643311,,1.0309364796,1.03654778,,52.16595459,,,,155.92985535,,12.250000954,12.096644402,320.72381592,4.19064188,0.0139862988,,,8.3548240662,,65000,1.0
25/10-9,1346.3128,452397.46875,6552707.0,-1321.069214,HORDALAND GP.,Skade Fm.,15.281990051,,1.0994830132,1.0419325829,,52.087486267,,,,157.1149292,,12.250000954,18.455284119,313.2494812,3.0319900513,0.0113321384,,,7.4522771835,,65000,1.0
25/10-9,1346.4648,452397.46875,6552707.0,-1321.221069,HORDALAND GP.,Skade Fm.,15.182199478,,1.0968946218,1.0082269907,,52.654586792,,,,158.84889221,,12.250000954,17.412736893,316.77587891,3.1891417503,0.0123725859,,,6.5490794182,,65000,1.0
25/10-9,1346.6168,452397.46875,6552707.0,-1321.372925,HORDALAND GP.,Skade Fm.,15.896067619,,1.0616298914,1.0077414513,,48.895339966,,,,156.43788147,,12.250000954,13.782926559,316.01742554,7.0204319954,0.0125873592,,,5.6464514732,,65000,1.0
25/10-9,1346.7688,452397.46875,6552707.0,-1321.524658,HORDALAND GP.,Skade Fm.,16.517213821,,1.0395909548,1.0002553463,,53.386802673,,,,155.84564209,,12.250000954,11.498708725,321.14031982,4.6039290428,0.0048585008,,,4.743309021,,65000,1.0
25/10-9,1346.9208,452397.46875,6552707.0,-1321.676514,HORDALAND GP.,Skade Fm.,15.823241234,,0.9931899905,0.9860548973,,48.635219574,,,,155.41627502,,12.250000954,9.0933790207,330.70803833,8.3800773621,0.0064087966,,,3.8407001495,,65000,1.0
25/10-9,1347.0728,452397.5,6552707.0,-1321.828247,HORDALAND GP.,Skade Fm.,15.170852661,,0.9577579498,0.9482787251,,51.639888763,,,,153.77345276,,12.250000954,9.6528263092,319.17404175,2.9208538532,0.0121822339,,,3.4317269325,,65000,1.0
25/10-9,1347.2248,452397.5,6552707.0,-1321.980103,HORDALAND GP.,Skade Fm.,15.229307175,,0.942039609,0.9205791354,,52.31583786,,,,153.02264404,,12.250000954,13.201828957,327.605896,2.9793074131,0.0162826944,,,3.3699998856,,65000,1.0
25/10-9,1347.3768,452397.5,6552707.0,-1322.131958,HORDALAND GP.,Skade Fm.,16.296125412,,0.9393055439,0.9070958495,,51.375061035,,,,151.4708252,,12.250000954,12.914580345,336.88461304,4.0461263657,0.024110062,,,3.3699998856,,65000,1.0
25/10-9,1347.5288,452397.5,6552707.0,-1322.283691,HORDALAND GP.,Skade Fm.,16.227241516,,0.9243013263,0.8950582743,,49.566425323,,,,147.50350952,,12.250000954,8.5022373199,330.41711426,3.9772422314,0.020368075,,,3.3699998856,,65000,1.0
25/10-9,1347.6808,452397.5,6552707.0,-1322.435547,HORDALAND GP.,Skade Fm.,15.991123199,,0.9074359536,0.8751091361,,49.25063324,,,,146.3719635,,12.250000954,8.8403148651,335.75021362,3.8363974094,0.0197143629,,,3.3699998856,,65000,1.0
25/10-9,1347.8328,452397.5,6552707.0,-1322.58728,HORDALAND GP.,Skade Fm.,16.447053909,,0.8737201095,0.8536487222,,48.74067688,,,,146.31488037,,12.250000954,9.93318367,342.1590271,6.0204396248,0.0653097406,,,3.3699998856,,65000,1.0
25/10-9,1347.9848,452397.5,6552707.0,-1322.739136,HORDALAND GP.,Skade Fm.,16.847467422,,0.8726127148,0.8435075879,,48.314697266,,,,146.58554077,,12.250000954,7.3350939751,343.58087158,4.5974664688,0.0995163321,,,3.4721472263,,65000,1.0
25/10-9,1348.1368,452397.53125,6552707.0,-1322.890991,HORDALAND GP.,Skade Fm.,16.068880081,,0.8796960115,0.8462756276,,49.322055817,,,,146.21554565,,12.250000954,4.4503903389,338.52114868,3.8188807964,0.1262210757,,,4.08953619,,65000,1.0
25/10-9,1348.2888,452397.53125,6552707.0,-1323.042847,HORDALAND GP.,Skade Fm.,15.570361137,,0.9007667899,0.8925380707,,54.078884125,,,,145.4831543,,12.250000954,2.9152519703,331.76947021,3.3203630447,0.1461365074,,,4.8888726234,,65000,1.0
25/10-9,1348.4408,452397.53125,6552707.0,-1323.19458,HORDALAND GP.,Skade Fm.,15.558600426,,0.9320917726,0.920509994,,63.761562347,,,,144.97750854,,12.250000954,2.0533514023,326.22396851,3.3086004257,0.1477884501,,,5.6886253357,,65000,1.0
25/10-9,1348.5928,452397.53125,6552707.0,-1323.346313,HORDALAND GP.,Skade Fm.,15.192150116,,0.9785000682,0.9414812922,,62.613002777,,,,144.64273071,,12.250000954,1.9137706757,322.6499939,2.9421498775,0.1761982739,,,6.4878954887,,65000,1.0
25/10-9,1348.7448,452397.53125,6552707.0,-1323.498169,HORDALAND GP.,Skade Fm.,14.835849762,,1.004511714,0.9643287063,,61.798297882,,,,145.16848755,,12.250000954,2.7056376934,324.8694458,2.5858502388,0.190256089,,,7.2876148224,,65000,1.0
25/10-9,1348.8968,452397.53125,6552707.0,-1323.650024,HORDALAND GP.,Skade Fm.,14.741159439,,0.972214222,0.9844142795,,57.491939545,,,,145.66770935,,12.250000954,5.9446430206,329.99246216,2.4911596775,0.1721490622,,,8.0869607925,,65000,1.0
25/10-9,1349.0488,452397.53125,6552707.0,-1323.80188,HORDALAND GP.,Skade Fm.,14.63269043,,0.8499302864,1.0034897327,2.0618860722,57.354354858,,0.4635327756,,145.73101807,,12.250000954,14.334971428,330.70831299,2.3826904297,0.1483713239,,,8.7802629471,,65000,1.0
