WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
16/2-7,705.63600159,480018.5625,6515758.0,-680.6148682,NORDLAND GP.,,13.191859245,,,1.438709259,,96.398674011,,0.4781484306,,168.26452637,,9.875,64.228645325,,3.3168597221,-0.013543726,,,31.447153091,,65000,1.0
16/2-7,705.78800159,480018.5625,6515758.0,-680.7668457,NORDLAND GP.,,13.096661568,,,1.4363846779,,105.82254791,,0.5018479824,,165.66938782,,9.875,62.420455933,,3.2216622829,-0.036564425,,,25.390691757,,65000,1.0
16/2-7,705.94000159,480018.5625,6515758.0,-680.9188232,NORDLAND GP.,,12.900370598,,,1.434060216,,97.396179199,,0.5031455159,,165.02560425,,9.875,60.507919312,,3.0253698826,-0.037711091,,,19.774007797,,65000,1.0
16/2-7,706.09200159,480018.5625,6515758.0,-681.0708008,NORDLAND GP.,,13.035041809,,,1.431735754,,96.614555359,,0.5228769779,,168.49113464,,9.875,59.693523407,,3.1600413322,-0.035938483,,,17.117866516,,65000,1.0
16/2-7,706.24400159,480018.5625,6515758.0,-681.2228394,NORDLAND GP.,,13.218450546,,,1.4294111729,,102.35566711,,0.5053818822,,169.66407776,,9.875,58.358455658,,3.3434507847,-0.032935958,,,17.403614044,,65000,1.0
16/2-7,706.39600159,480018.5625,6515758.0,-681.3748169,NORDLAND GP.,,13.129156113,,,1.4270867109,,91.913833618,,0.4850468636,,170.17207336,,9.875,57.426445007,,3.2541565895,-0.023842001,,,17.689376831,,65000,1.0
16/2-7,706.54800159,480018.5625,6515758.0,-681.5267944,NORDLAND GP.,,13.145459175,,,1.424762249,,104.54999542,,0.4822902381,,167.90190125,,9.875,58.903442383,,3.2704598904,-0.009551914,,,17.97521019,,65000,1.0
16/2-7,706.70000159,480018.5625,6515758.0,-681.678833,NORDLAND GP.,,13.209933281,,,1.4224376678,,104.0790329,,0.4883502126,,164.12754822,,9.875,64.240371704,,3.3349339962,0.0018456473,,,18.260971069,,65000,1.0
16/2-7,706.85200159,480018.5625,6515758.0,-681.8308105,NORDLAND GP.,,13.424184799,,,1.4201132059,,107.65206146,,0.4635307193,,163.34216309,,9.875,67.809158325,,3.5491847992,0.0133405784,,,18.546806335,,65000,1.0
16/2-7,707.00400159,480018.5625,6515758.0,-681.9828491,NORDLAND GP.,,13.583776474,,,1.4177886248,,90.703468323,,0.5244499445,,163.83544922,,9.875,66.441131592,,3.708776474,-0.009612115,,,18.773973465,,65000,1.0
16/2-7,707.15600159,480018.5625,6515758.0,-682.1348267,NORDLAND GP.,,13.346679688,,,1.4154641628,,83.505943298,,0.5139394999,,165.90118408,,9.875,65.737930298,,3.4716794491,-0.062793709,,,18.616371155,,65000,1.0
16/2-7,707.30800159,480018.5625,6515758.0,-682.2868042,NORDLAND GP.,,12.895674706,,,1.4131395817,,87.664787292,,0.5138837099,,167.43408203,,9.875,66.504417419,,3.0206749439,-0.056849845,,,18.413221359,,65000,1.0
16/2-7,707.46000159,480018.5625,6515758.0,-682.4388428,NORDLAND GP.,,12.987182617,,,1.4108151197,,82.141036987,,0.5681007504,,166.43948364,,9.875,64.258682251,,3.1121819019,-0.037196178,,,18.209926605,,65000,1.0
16/2-7,707.61200159,480018.5625,6515758.0,-682.5908203,NORDLAND GP.,,13.143384933,,,1.4084906578,,87.465637207,,0.5427104831,,166.02642822,,9.875,60.830352783,,3.2683842182,-0.008516481,,,18.006458282,,65000,1.0
16/2-7,707.76400159,480018.5625,6515758.0,-682.7427979,NORDLAND GP.,,13.299271584,,,1.4061660767,,95.357215881,,0.5165239573,,168.22096252,,9.875,56.343673706,,3.4242711067,0.0626544207,,,17.803192139,,65000,1.0
16/2-7,707.91600159,480018.5625,6515758.0,-682.8948364,NORDLAND GP.,,13.209771156,,,1.4038416147,,86.175933838,,0.4890957475,,168.87939453,,9.875,53.807472229,,3.3347713947,0.0866114274,,,17.664941788,,65000,1.0
16/2-7,708.06800159,480018.5625,6515758.0,-683.046814,NORDLAND GP.,,13.064650536,,,1.4015171528,,100.69641876,,0.4340571463,,167.77511597,,9.875,51.120517731,,3.1896505356,0.0798929781,,,18.139188766,,65000,1.0
16/2-7,708.22000159,480018.5625,6515758.0,-683.1988525,NORDLAND GP.,,12.827266693,,,1.3991926908,,103.26789093,,0.5340747237,,163.74623108,,9.875,48.852817535,,2.9522662163,0.0802366585,,,19.595058441,,65000,1.0
16/2-7,708.37200159,480018.5625,6515758.0,-683.3508301,NORDLAND GP.,,12.922055244,,,1.3968681097,,101.83525085,,0.5237888694,,161.44110107,,9.875,44.794555664,,3.0470552444,0.0893511996,,,21.050914764,,65000,1.0
16/2-7,708.52400159,480018.5625,6515758.0,-683.5028076,NORDLAND GP.,,12.898195267,,,1.3945436478,,101.48062134,,0.520404458,,159.69670105,,9.875,40.504459381,,3.0231945515,0.0927245691,,,22.506694794,,65000,1.0
16/2-7,708.67600159,480018.5625,6515758.0,-683.6547852,NORDLAND GP.,,13.08392334,,,1.3922191858,,107.31684875,,0.5054899454,,159.42681885,,9.875,39.062072754,,3.2089233398,0.090093419,,,23.962564468,,65000,1.0
16/2-7,708.82800159,480018.5625,6515758.0,-683.8067627,NORDLAND GP.,,13.508348465,,,1.3898946047,,107.1684494,,0.478263855,,157.76679993,,9.875,38.397872925,,3.6333477497,0.1000858545,,,25.418422699,,65000,1.0
16/2-7,708.98000159,480018.5625,6515758.0,-683.9587402,NORDLAND GP.,,13.50280571,,,1.3875701427,,106.76068878,,0.5131846666,,156.22613525,,9.875,39.699260712,,3.6278057098,0.0899793357,,,26.566360474,,65000,1.0
16/2-7,709.13200159,480018.5625,6515758.0,-684.1107788,NORDLAND GP.,,13.458727837,,,1.3852456808,,111.70594025,,0.5280253291,,154.63156128,,9.875,44.440589905,,3.5837278366,0.0674360245,,,24.854354858,,65000,1.0
16/2-7,709.28400159,480018.5625,6515758.0,-684.2627563,NORDLAND GP.,,13.392270088,,,1.3829210997,,108.91139984,,0.4977492094,,155.03538513,,9.875,47.716278076,,3.5172696114,0.0711025894,,,22.310077667,,65000,1.0
16/2-7,709.43600159,480018.5625,6515758.0,-684.4147339,NORDLAND GP.,,13.438960075,,,1.3805965185,,115.21786499,,0.4611666203,,154.5821228,,9.875,47.380317688,,3.5639600754,0.0825094134,,,19.764213562,,65000,1.0
16/2-7,709.58800159,480018.5625,6515758.0,-684.5667725,NORDLAND GP.,,13.407507896,,,1.3782720566,,114.4945755,,0.4779550135,,152.91627502,,9.875,45.325626373,,3.5325081348,0.0763641223,,,17.216899872,,65000,1.0
16/2-7,709.74000159,480018.5625,6515758.0,-684.71875,NORDLAND GP.,,13.354146004,,,1.3759475946,,110.58768463,,0.4945214391,,152.21458435,,9.875,41.808834076,,3.4791469574,0.066044949,,,14.671198845,,65000,1.0
16/2-7,709.89200159,480018.5625,6515758.0,-684.8707886,NORDLAND GP.,,13.155916214,,,1.3736230135,,111.1508255,,0.4754218161,,154.09118652,,9.875,7.8405089378,,3.2809164524,0.0532086268,,,12.173252106,,65000,1.0
16/2-7,710.04400159,480018.53125,6515758.0,-685.0227661,NORDLAND GP.,,12.924591064,,1.3953837156,1.3751055002,2.1355931759,104.71391296,,0.4707144201,,156.60783386,,9.875,8.0393314362,,2.8565835953,0.0416002534,,,10.371216774,,65000,1.0
16/2-7,710.19600159,480018.53125,6515758.0,-685.1747437,NORDLAND GP.,,12.89512825,,1.4505019188,1.4152903557,2.1329846382,98.258232117,,0.4578797817,4.9754981995,154.83718872,,11.677689552,9.6060352325,,0.6451285481,0.0341342613,,,10.557734489,,65000,1.0
16/2-7,710.34800159,480018.53125,6515758.0,-685.3267822,NORDLAND GP.,,12.890089989,,1.422249198,1.4027088881,2.1347043514,111.11526489,,0.4492801428,4.659907341,152.84385681,,12.250000954,10.911486626,,0.6400902867,0.0281747114,,,10.744342804,,65000,1.0
16/2-7,710.50000159,480018.53125,6515758.0,-685.4787598,NORDLAND GP.,,12.840309143,,1.3249835968,1.3552283049,2.1305451393,114.06797791,,0.4706723392,4.4944148064,151.75968933,,12.250000954,10.954927444,,0.5903096199,0.0268168375,,,10.930952072,,65000,1.0
16/2-7,710.65200159,480018.53125,6515758.0,-685.6307373,NORDLAND GP.,,12.835581779,,1.3581731319,1.4037902355,2.1201469898,110.97174835,,0.4725575745,4.0229668617,154.0869751,,12.250000954,10.866933823,,0.5855827928,0.0204785764,,,11.117553711,,65000,1.0
16/2-7,710.80400159,480018.53125,6515758.0,-685.7827759,NORDLAND GP.,,12.795474052,,1.3406345844,1.3822908401,2.127171278,109.21444702,,0.458707571,4.1887907982,159.63595581,,12.250000954,11.01750946,,0.5454750061,0.0309289657,,,11.304069519,,65000,1.0
16/2-7,710.95600159,480018.53125,6515758.0,-685.9347534,NORDLAND GP.,,12.764245033,,1.3508673906,1.3791847229,2.121680975,104.31952667,,0.4741175473,4.246088028,160.90641785,,12.250000954,12.33951664,,0.5142448545,0.0264662579,,,11.541303635,,65000,1.0
16/2-7,711.10800159,480018.53125,6515758.0,-686.086731,NORDLAND GP.,,12.884895325,,1.3392999172,1.3694179058,2.1167700291,111.38165283,,0.4831403196,4.3007397652,159.54101563,,12.250000954,14.679024696,,0.6348944902,0.0300724208,,,12.523875237,,65000,1.0
16/2-7,711.26000159,480018.53125,6515758.0,-686.2387695,NORDLAND GP.,,12.851869583,,1.3581597805,1.3808115721,2.1140241623,105.1736145,,0.4717108011,4.5092058182,158.71217346,,12.250000954,18.11095047,,0.60187006,0.03351973,,,13.900799751,,65000,1.0
16/2-7,711.41200159,480018.53125,6515758.0,-686.390686,NORDLAND GP.,,12.754423141,,1.3939728737,1.4022769928,2.1088991165,114.04501343,,0.4473104775,4.3182415962,157.99397278,,12.250000954,21.854228973,,0.5044222474,0.0225367453,,,15.278626442,,65000,1.0
16/2-7,711.56400159,480018.53125,6515758.0,-686.5427246,NORDLAND GP.,,12.742444038,,1.3586807251,1.3882906437,2.1075222492,110.53353119,,0.4437950552,3.840585947,158.73672485,,12.250000954,23.438306808,,0.4924441576,0.0160279721,,,16.657255173,,65000,1.0
16/2-7,711.71600159,480018.53125,6515758.0,-686.6947021,NORDLAND GP.,,12.78139019,,1.3799507618,1.41593647,2.1046562195,109.09394836,,0.4409886599,3.6667554379,159.67868042,,12.250000954,23.806371689,,0.5313901901,0.0130759142,,,18.035028458,,65000,1.0
16/2-7,711.86800159,480018.53125,6515758.0,-686.8466797,NORDLAND GP.,,12.756950378,,1.3927302361,1.4283531904,2.1063165665,105.83807373,,0.4785175622,3.4830925465,161.30989075,,12.250000954,22.906715393,,0.5069492459,0.0126718888,,,19.403661728,,65000,1.0
16/2-7,712.02000159,480018.53125,6515758.0,-686.9987183,NORDLAND GP.,,12.665124893,,1.302085638,1.3485360146,2.104640007,98.040168762,,0.4933123589,3.7296390533,163.44210815,,12.250000954,21.212854385,,0.4151257277,0.021772407,,,20.504337311,,65000,1.0
16/2-7,712.17200159,480018.53125,6515758.0,-687.1506958,NORDLAND GP.,,12.7821064,,1.3192031384,1.3594200611,2.100903511,98.86277771,,0.4478094876,3.9406092167,165.36193848,,12.250000954,19.746982574,,0.5321062803,0.0201000702,,,19.709434509,,65000,1.0
16/2-7,712.32400159,480018.53125,6515758.0,-687.3026733,NORDLAND GP.,,12.817483902,,1.3181244135,1.3529458046,2.0990288258,109.42632294,,0.4581570029,4.1438398361,166.38586426,,12.250000954,18.225280762,,0.5674835443,0.0220798403,,,18.914625168,,65000,1.0
16/2-7,712.47600159,480018.53125,6515758.0,-687.4547119,NORDLAND GP.,,12.817546844,,1.3222808838,1.3600866795,2.0950176716,112.85438538,,0.4736243486,4.3616271019,165.35272217,,12.250000954,16.552742004,,0.5675467253,0.0246144123,,,18.119813919,,65000,1.0
16/2-7,712.62800159,480018.53125,6515758.0,-687.6066895,NORDLAND GP.,,12.806271553,,1.3437240124,1.3722233772,2.0919854641,112.43927765,,0.4735561609,4.2697358131,165.07695007,,12.250000954,15.868167877,,0.5562716126,0.0235619694,,,17.32490921,,65000,1.0
16/2-7,712.78000159,480018.53125,6515758.0,-687.758728,NORDLAND GP.,,12.81671524,,1.3427472115,1.3651403189,2.0967576504,116.0512085,,0.4429430366,3.9117093086,164.70672607,,12.250000954,15.655563354,,0.5667149425,0.0229056906,,,16.530101776,,65000,1.0
16/2-7,712.93200159,480018.53125,6515758.0,-687.9107056,NORDLAND GP.,,12.867004395,,1.2723952532,1.3087410927,2.0912530422,117.32009125,,0.4556935728,3.7499778271,164.87678528,,12.250000954,15.106483459,,0.6170045733,0.0194015931,,,15.743920326,,65000,1.0
16/2-7,713.08400159,480018.53125,6515758.0,-688.0626831,NORDLAND GP.,,12.934399605,,1.2376886606,1.2815355062,2.0933852196,107.53777313,,0.4428593814,3.8507230282,164.71536255,,12.250000954,13.700979233,,0.6843995452,0.0229304619,,,15.229283333,,65000,1.0
16/2-7,713.23600159,480018.53125,6515758.0,-688.2147217,NORDLAND GP.,,12.897315025,,1.2418310642,1.2991760969,2.1002159119,105.76428986,,0.4701713622,4.209649086,163.81587219,,12.250000954,12.25094223,,0.6473160982,0.0287495144,,,14.956596375,,65000,1.0
16/2-7,713.38800159,480018.53125,6515758.0,-688.3666992,NORDLAND GP.,,12.86711216,,1.2809153795,1.3398572206,2.103158474,113.52139282,,0.4806271493,4.6894855499,162.96998596,,12.250000954,12.582063675,,0.6171121597,0.035202153,,,14.68374157,,65000,1.0
16/2-7,713.54000159,480018.53125,6515758.0,-688.5186768,NORDLAND GP.,,12.894680977,,1.3111857176,1.3625471592,2.1023292542,102.53995514,,0.4442198575,4.8293809891,162.65280151,,12.250000954,15.230871201,,0.6446807384,0.0339595638,,,14.411155701,,65000,1.0
16/2-7,713.69200159,480018.53125,6515758.0,-688.6707153,NORDLAND GP.,,12.845005989,,1.3504363298,1.3990697861,2.0979199409,106.37879181,,0.4267374873,4.8029603958,163.49822998,,12.250000954,16.848575592,,0.5950062871,0.0276231114,,,14.138474464,,65000,1.0
16/2-7,713.84400159,480018.53125,6515758.0,-688.8226929,NORDLAND GP.,,12.757472038,,1.3466246128,1.3877437115,2.1014976501,98.362762451,,0.4705403745,4.6748957634,163.30639648,,12.250000954,15.946491241,,0.5074715018,0.0263750013,,,13.865791321,,65000,1.0
16/2-7,713.99600159,480018.53125,6515758.0,-688.9746704,NORDLAND GP.,,12.792760849,,1.3556649685,1.3906735182,2.111423254,96.981834412,,0.4872485995,4.4711723328,162.2618103,,12.250000954,15.039577484,,0.5427606702,0.0323430225,,,13.597276688,,65000,1.0
16/2-7,714.14800159,480018.53125,6515758.0,-689.1266479,NORDLAND GP.,,12.936174393,,1.3947271109,1.4098125696,2.1090698242,98.971847534,,0.4500601292,4.2192139626,164.07234192,,12.250000954,14.513772011,,0.686173439,0.0326336809,,,13.641197205,,65000,1.0
16/2-7,714.30000159,480018.53125,6515758.0,-689.2786255,NORDLAND GP.,,12.933069229,,1.3942661285,1.423053503,2.0994389057,90.610824585,,0.4516406059,4.1137757301,165.19276428,,12.250000954,13.983571053,,0.6830703616,0.0273404047,,,13.69784832,,65000,1.0
16/2-7,714.45200159,480018.53125,6515758.0,-689.4306641,NORDLAND GP.,,12.860563278,,1.3958894014,1.4104198217,2.1035385132,97.761817932,,0.4358725548,4.2245483398,166.22259521,,12.250000954,13.941605568,,0.6105633378,0.0346926413,,,13.754498482,,65000,1.0
16/2-7,714.60400159,480018.53125,6515758.0,-689.5826416,NORDLAND GP.,,12.786540031,,1.4352648258,1.4222369194,2.1018426418,99.214767456,,0.4321113527,4.1650748253,166.7973938,,12.250000954,13.824126244,,0.5365401506,0.031234853,,,13.811149597,,65000,1.0
16/2-7,714.75600159,480018.53125,6515758.0,-689.7346191,NORDLAND GP.,,12.903688431,,1.2869338989,1.3474462032,2.0916388035,106.74217987,,0.4221085906,4.0767621994,166.46127319,,12.250000954,11.941642761,,0.6536884308,0.0261201058,,,13.867800713,,65000,1.0
16/2-7,714.90800159,480018.53125,6515758.0,-689.8866577,NORDLAND GP.,,12.920437813,,1.2356686592,1.3012338877,2.0801210403,105.39710999,,0.4438303113,4.4790301323,164.70713806,,12.250000954,6.4209704399,,0.6704374552,0.0225254446,,,13.924450874,,65000,1.0
16/2-7,715.06000159,480018.53125,6515758.0,-690.0386353,NORDLAND GP.,,12.85708046,,1.327704072,1.3618906736,2.0776705742,108.24027252,,0.4533366859,4.692293644,163.59895325,,12.250000954,5.074195385,,0.6070795655,0.0210262686,,,13.972018242,,65000,1.0
16/2-7,715.21200159,480018.53125,6515758.0,-690.1906128,NORDLAND GP.,,12.759308815,,1.433765173,1.4218896627,2.0777881145,97.794868469,,0.489359796,4.6288852692,162.13253784,,12.250000954,10.395803452,,0.5093097687,0.0218528695,,,14.006308556,,65000,1.0
16/2-7,715.36400159,480018.53125,6515758.0,-690.3426514,NORDLAND GP.,,12.70935154,,1.353734374,1.3762152195,2.0752646923,89.288520813,,0.4303120971,4.4052872658,162.5269928,,12.250000954,15.700124741,,0.45935148,0.0209745429,,,14.040441513,,65000,1.0
16/2-7,715.51600159,480018.53125,6515758.0,-690.4946289,NORDLAND GP.,,12.688215256,,1.3161118031,1.3388482332,2.0756237507,98.245391846,,0.4458494186,3.889226675,162.39482117,,12.250000954,16.544521332,,0.4382142425,0.0228866022,,,14.074551582,,65000,1.0
16/2-7,715.66800159,480018.53125,6515758.0,-690.6466675,NORDLAND GP.,,12.740534782,,1.2537425756,1.265370965,2.077064991,105.60584259,,0.4266605973,3.5776617527,163.50041199,,12.250000954,15.204296112,,0.4905351698,0.0220991746,,,14.108661652,,65000,1.0
16/2-7,715.82000159,480018.53125,6515758.0,-690.798645,NORDLAND GP.,,12.76938343,,1.1719112396,1.2243278027,2.06777215,101.64821625,,0.4619595706,3.411216259,165.02818298,,12.250000954,15.024066925,,0.5193832517,0.0165370125,,,14.142771721,,65000,1.0
16/2-7,715.97200159,480018.53125,6515758.0,-690.9506226,NORDLAND GP.,,12.753445625,,1.3012669086,1.2972381115,2.0822675228,103.7154541,,0.4808897972,3.5174255371,165.26980591,,12.250000954,16.415019989,,0.5034450889,0.0258666761,,,14.17688179,,65000,1.0
16/2-7,716.12400159,480018.5,6515758.0,-691.1026611,NORDLAND GP.,,12.809037209,,1.2817304134,1.3089163303,2.072748661,96.694488525,,0.4397203922,3.6190450191,164.83920288,,12.250000954,18.328742981,,0.5590376258,0.0209637247,,,14.237452507,,65000,1.0
16/2-7,716.27600159,480018.5,6515758.0,-691.2546387,NORDLAND GP.,,12.789097786,,1.3301333189,1.3517382145,2.0671730042,96.309173584,,0.4947793484,3.5382552147,163.95053101,,12.250000954,18.279066086,,0.5390981436,0.015155918,,,14.303752899,,65000,1.0
16/2-7,716.42800159,480018.5,6515758.0,-691.4066162,NORDLAND GP.,,12.777684212,,1.269888401,1.2960906029,2.0661346912,94.116569519,,0.4540315866,3.3587312698,164.85072327,,12.250000954,16.758317947,,0.5276845694,0.0144207021,,,14.370177269,,65000,1.0
16/2-7,716.58000159,480018.5,6515758.0,-691.5586548,NORDLAND GP.,,12.786190033,,1.3544583321,1.3523102999,2.0580027103,93.092758179,,0.468752265,3.2450766563,165.61380005,,12.250000954,14.200390816,,0.5361904502,0.0118549364,,,14.436602592,,65000,1.0
16/2-7,716.73200159,480018.5,6515758.0,-691.7106323,NORDLAND GP.,,12.796049118,,1.4486130476,1.4115378857,2.0542559624,97.786209106,,0.4723980129,3.1468720436,164.92045593,,12.250000954,13.192025185,,0.5460487008,0.0083255796,,,14.503027916,,65000,1.0
16/2-7,716.88400159,480018.5,6515758.0,-691.8626099,NORDLAND GP.,,12.719874382,,1.1772465706,1.2077584267,2.0606741905,106.52474213,,0.4276356399,2.9687292576,163.51702881,,12.250000954,15.84498024,,0.4698744714,0.0076458049,,,14.569454193,,65000,1.0
16/2-7,717.03600159,480018.5,6515758.0,-692.0145874,NORDLAND GP.,,12.615895271,,1.1622618437,1.2178161144,2.0892851353,104.92440033,,0.416202426,2.9829366207,161.78762817,,12.250000954,21.48339653,,0.3658956885,0.0200754758,,,14.80508709,,65000,1.0
16/2-7,717.18800159,480018.5,6515758.0,-692.1665649,NORDLAND GP.,,12.605150223,,1.263667345,1.3066118956,2.0521111488,98.417297363,,0.4310151041,2.9784936905,161.89997864,,12.250000954,22.720184326,,0.3551498353,0.007021301,,,15.490791321,,65000,1.0
16/2-7,717.34000159,480018.5,6515758.0,-692.3186035,NORDLAND GP.,,12.674632072,,1.3238682747,1.3340620995,2.0483942032,99.093276978,,0.4522143602,3.1107590199,162.31384277,,12.250000954,21.20489502,,0.424631238,0.0093797576,,,16.195480347,,65000,1.0
16/2-7,717.49200159,480018.5,6515758.0,-692.4705811,NORDLAND GP.,,12.75428772,,1.3220827579,1.32294631,2.0534656048,99.428222656,,0.4503667653,3.7939896584,163.15594482,,12.250000954,20.416948318,,0.5042885542,0.0235580038,,,16.899747849,,65000,1.0
16/2-7,717.64400159,480018.5,6515758.0,-692.6225586,NORDLAND GP.,,12.79101944,,1.2509375811,1.2595053911,2.0630943775,94.898857117,,0.4641622603,3.8934612274,163.02084351,,12.250000954,19.903388977,,0.5410192609,0.022026144,,,17.60399437,,65000,1.0
16/2-7,717.79600159,480018.5,6515758.0,-692.7745972,NORDLAND GP.,,12.802043915,,1.2686129808,1.2977640629,2.0610735416,104.21399689,,0.4614159763,3.4333198071,163.19038391,,12.250000954,19.788286209,,0.552044034,0.0171888191,,,18.308242798,,65000,1.0
16/2-7,717.94800159,480018.5,6515758.0,-692.9265747,NORDLAND GP.,,12.753887177,,1.2610213757,1.2955163717,2.058804512,104.27739716,,0.4865719378,3.2184631824,163.41210938,,12.250000954,22.117185593,,0.5038865805,0.0142688025,,,19.012487411,,65000,1.0
16/2-7,718.10000159,480018.5,6515758.0,-693.0785522,NORDLAND GP.,,12.741355896,,1.2650403976,1.3014029264,2.0519185066,99.689826965,,0.46552369,3.1755783558,163.45718384,,12.250000954,24.730991364,,0.4913550615,0.0082593886,,,19.415775299,,65000,1.0
16/2-7,718.25200159,480018.5,6515758.0,-693.2305908,NORDLAND GP.,,12.699623108,,1.309019208,1.3244019747,2.0562021732,104.47621155,,0.4900706112,3.1542685032,163.60557556,,12.250000954,25.351869583,,0.4496216774,0.0079676248,,,19.681373596,,65000,1.0
16/2-7,718.40400159,480018.5,6515758.0,-693.3825684,NORDLAND GP.,,12.609501839,,1.2473689318,1.2564073801,2.0765128136,98.651161194,,0.4578621984,3.154198885,163.60375977,,12.250000954,22.880254745,,0.3595015407,0.0111675467,,,19.939498901,,65000,1.0
16/2-7,718.55600159,480018.5,6515758.0,-693.5346069,NORDLAND GP.,,12.628149986,,1.2275059223,1.2605673075,2.0728232861,101.57534027,,0.4471581876,3.2163743973,163.81913757,,12.250000954,21.195672989,,0.3781490028,0.011514117,,,20.197620392,,65000,1.0
16/2-7,718.70800159,480018.5,6515758.0,-693.6865845,NORDLAND GP.,,12.638421059,,1.2021628618,1.2217000723,2.0664219856,110.84724426,,0.4912008941,3.289648056,163.26445007,,12.250000954,21.064321518,,0.3884211481,0.0121595953,,,20.455833435,,65000,1.0
16/2-7,718.86000159,480018.5,6515758.0,-693.838562,NORDLAND GP.,,12.681459427,,1.1911827326,1.2176756859,2.0571837425,105.53038788,,0.5202301145,3.1160230637,162.89082336,,12.250000954,21.996103287,,0.4314594567,0.0029563573,,,20.713962555,,65000,1.0
16/2-7,719.01200159,480018.5,6515758.0,-693.9906006,NORDLAND GP.,,12.692997932,,1.1960859299,1.2180354595,2.066229105,103.96727753,,0.4785663784,3.0312077999,163.16770935,,12.250000954,22.098688126,,0.4429989755,0.009662034,,,20.937667847,,65000,1.0
16/2-7,719.16400159,480018.5,6515758.0,-694.1425781,NORDLAND GP.,,12.686943054,,1.1814414263,1.2082067728,2.0676996708,103.53265381,,0.5029301047,3.0129256248,163.43588257,,12.250000954,21.198181152,,0.4369432628,0.0102483165,,,20.968595505,,65000,1.0
16/2-7,719.31600159,480018.5,6515758.0,-694.2945557,NORDLAND GP.,,12.686942101,,1.1721407175,1.2000304461,2.0662910938,110.04933167,,0.4509004354,2.9730618,163.63684082,,12.250000954,21.853256226,,0.436942637,0.006818404,,,20.984264374,,65000,1.0
16/2-7,719.46800159,480018.5,6515758.0,-694.4465942,NORDLAND GP.,,12.709145546,,1.1840496063,1.2086035013,2.0678873062,112.52783966,,0.4828794599,3.0049786568,163.5836792,,12.250000954,24.53622818,,0.4591466486,0.0077536656,,,20.999921799,,65000,1.0
